,codeshared,status,type,airline.iataCode,airline.icaoCode,airline.name,arrival.actualRunway,arrival.actualTime,arrival.baggage,arrival.delay,arrival.estimatedRunway,arrival.estimatedTime,arrival.gate,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.terminal,departure.actualRunway,departure.actualTime,departure.baggage,departure.delay,departure.estimatedRunway,departure.estimatedTime,departure.gate,departure.iataCode,departure.icaoCode,departure.scheduledTime,departure.terminal,flight.iataNumber,flight.icaoNumber,flight.number,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.airline.name,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,codeshared.flight.number
228,,landed,arrival,AI,AIC,Air India,2025-09-23T16:56:00.000,2025-09-23T16:56:00.000,13,,2025-09-23T16:56:00.000,2025-09-23T16:57:00.000,,BOM,VABB,2025-09-23T17:35:00.000,2,2025-09-23T15:40:00.000,2025-09-23T15:40:00.000,,6,2025-09-23T15:40:00.000,2025-09-23T15:35:00.000,22A,HYD,VOHS,2025-09-23T15:35:00.000,,AI2878,AIC2878,2878,,,,,,
229,,scheduled,arrival,AI,AIC,Air India,,,,31,,2025-09-23T18:05:00.000,,BOM,VABB,2025-09-23T17:35:00.000,2,2025-09-23T15:56:00.000,2025-09-23T15:56:00.000,,56,2025-09-23T15:56:00.000,2025-09-23T15:56:00.000,,BBI,VEBS,2025-09-23T15:00:00.000,1,AI9417,AIC9417,9417,ix,axb,air india express,ix1243,axb1243,1243
230,,scheduled,arrival,IX,AXB,Air India Express,,,,31,,2025-09-23T18:05:00.000,,BOM,VABB,2025-09-23T17:35:00.000,2,2025-09-23T15:56:00.000,2025-09-23T15:56:00.000,,56,2025-09-23T15:56:00.000,2025-09-23T15:56:00.000,,BBI,VEBS,2025-09-23T15:00:00.000,1,IX1243,AXB1243,1243,,,,,,
231,,scheduled,arrival,EK,UAE,Emirates,,,10,24,,2025-09-23T18:04:00.000,,BOM,VABB,2025-09-23T17:40:00.000,2,2025-09-23T13:40:00.000,2025-09-23T13:40:00.000,,41,2025-09-23T13:40:00.000,2025-09-23T13:16:00.000,A10,DXB,OMDB,2025-09-23T13:00:00.000,3,EK502,UAE502,502,,,,,,
232,,landed,arrival,AI,AIC,Air India,2025-09-23T17:12:00.000,2025-09-23T17:12:00.000,5,,2025-09-23T17:12:00.000,2025-09-23T17:12:00.000,,BOM,VABB,2025-09-23T17:40:00.000,2,2025-09-23T12:12:00.000,2025-09-23T12:12:00.000,,43,2025-09-23T12:12:00.000,2025-09-23T11:30:00.000,53,NRT,RJAA,2025-09-23T11:30:00.000,1,AI8001,AIC8001,8001,nh,ana,ana,nh829,ana829,829
233,,landed,arrival,NH,ANA,ANA,2025-09-23T17:12:00.000,2025-09-23T17:12:00.000,5,,2025-09-23T17:12:00.000,2025-09-23T17:12:00.000,,BOM,VABB,2025-09-23T17:40:00.000,2,2025-09-23T12:12:00.000,2025-09-23T12:12:00.000,,43,2025-09-23T12:12:00.000,2025-09-23T11:30:00.000,53,NRT,RJAA,2025-09-23T11:30:00.000,1,NH829,ANA829,829,,,,,,
234,,landed,arrival,AF,AFR,Air France,2025-09-23T17:53:00.000,2025-09-23T17:53:00.000,,13,2025-09-23T17:53:00.000,2025-09-23T17:53:00.000,,BOM,VABB,2025-09-23T17:40:00.000,1,2025-09-23T16:43:00.000,2025-09-23T16:43:00.000,,14,2025-09-23T16:43:00.000,2025-09-23T16:36:00.000,,GOI,VOGO,2025-09-23T16:30:00.000,,AF6070,AFR6070,6070,6e,igo,indigo,6e5231,igo5231,5231
235,,landed,arrival,BA,BAW,British Airways,2025-09-23T17:53:00.000,2025-09-23T17:53:00.000,,13,2025-09-23T17:53:00.000,2025-09-23T17:53:00.000,,BOM,VABB,2025-09-23T17:40:00.000,1,2025-09-23T16:43:00.000,2025-09-23T16:43:00.000,,14,2025-09-23T16:43:00.000,2025-09-23T16:36:00.000,,GOI,VOGO,2025-09-23T16:30:00.000,,BA8015,BAW8015,8015,6e,igo,indigo,6e5231,igo5231,5231
236,,landed,arrival,MH,MAS,Malaysia Airlines,2025-09-23T17:53:00.000,2025-09-23T17:53:00.000,,13,2025-09-23T17:53:00.000,2025-09-23T17:53:00.000,,BOM,VABB,2025-09-23T17:40:00.000,1,2025-09-23T16:43:00.000,2025-09-23T16:43:00.000,,14,2025-09-23T16:43:00.000,2025-09-23T16:36:00.000,,GOI,VOGO,2025-09-23T16:30:00.000,,MH5284,MAS5284,5284,6e,igo,indigo,6e5231,igo5231,5231
237,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T17:53:00.000,2025-09-23T17:53:00.000,,13,2025-09-23T17:53:00.000,2025-09-23T17:53:00.000,,BOM,VABB,2025-09-23T17:40:00.000,1,2025-09-23T16:43:00.000,2025-09-23T16:43:00.000,,14,2025-09-23T16:43:00.000,2025-09-23T16:36:00.000,,GOI,VOGO,2025-09-23T16:30:00.000,,VS9023,VIR9023,9023,6e,igo,indigo,6e5231,igo5231,5231
238,,landed,arrival,6E,IGO,IndiGo,2025-09-23T17:53:00.000,2025-09-23T17:53:00.000,,13,2025-09-23T17:53:00.000,2025-09-23T17:53:00.000,,BOM,VABB,2025-09-23T17:40:00.000,1,2025-09-23T16:43:00.000,2025-09-23T16:43:00.000,,14,2025-09-23T16:43:00.000,2025-09-23T16:36:00.000,,GOI,VOGO,2025-09-23T16:30:00.000,,6E5231,IGO5231,5231,,,,,,
239,,landed,arrival,AI,AIC,Air India,2025-09-23T17:35:00.000,2025-09-23T17:35:00.000,11,,2025-09-23T17:35:00.000,2025-09-23T17:36:00.000,,BOM,VABB,2025-09-23T17:45:00.000,2,2025-09-23T15:49:00.000,2025-09-23T15:49:00.000,,20,2025-09-23T15:49:00.000,2025-09-23T15:32:00.000,28B,DEL,VIDP,2025-09-23T15:30:00.000,3,AI2933,AIC2933,2933,,,,,,
240,,scheduled,arrival,KL,KLM,KLM,,,8,28,,2025-09-23T18:12:00.000,,BOM,VABB,2025-09-23T17:45:00.000,2,2025-09-23T16:08:00.000,2025-09-23T16:08:00.000,,63,2025-09-23T16:08:00.000,2025-09-23T15:35:00.000,,KTM,VNKT,2025-09-23T15:05:00.000,T0,KL4769,KLM4769,4769,6e,igo,indigo,6e1158,igo1158,1158
241,,scheduled,arrival,6E,IGO,IndiGo,,,8,28,,2025-09-23T18:12:00.000,,BOM,VABB,2025-09-23T17:45:00.000,2,2025-09-23T16:08:00.000,2025-09-23T16:08:00.000,,63,2025-09-23T16:08:00.000,2025-09-23T15:35:00.000,,KTM,VNKT,2025-09-23T15:05:00.000,T0,6E1158,IGO1158,1158,,,,,,
242,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T17:30:00.000,2025-09-23T17:30:00.000,14,,2025-09-23T17:30:00.000,2025-09-23T17:31:00.000,,BOM,VABB,2025-09-23T17:50:00.000,2,2025-09-23T16:29:00.000,2025-09-23T16:29:00.000,,15,2025-09-23T16:29:00.000,2025-09-23T16:15:00.000,,IDR,VAID,2025-09-23T16:15:00.000,,VS9174,VIR9174,9174,6e,igo,indigo,6e2389,igo2389,2389
243,,landed,arrival,6E,IGO,IndiGo,2025-09-23T17:30:00.000,2025-09-23T17:30:00.000,14,,2025-09-23T17:30:00.000,2025-09-23T17:31:00.000,,BOM,VABB,2025-09-23T17:50:00.000,2,2025-09-23T16:29:00.000,2025-09-23T16:29:00.000,,15,2025-09-23T16:29:00.000,2025-09-23T16:15:00.000,,IDR,VAID,2025-09-23T16:15:00.000,,6E2389,IGO2389,2389,,,,,,
244,,landed,arrival,JL,JTL,Jet Linx Aviation,2025-09-23T17:20:00.000,2025-09-23T17:20:00.000,11,,2025-09-23T17:20:00.000,2025-09-23T17:21:00.000,,BOM,VABB,2025-09-23T17:50:00.000,2,2025-09-23T15:31:00.000,2025-09-23T15:31:00.000,,1,2025-09-23T15:31:00.000,2025-09-23T15:18:00.000,D12,DEL,VIDP,2025-09-23T15:30:00.000,1,JL9269,JTL9269,9269,6e,igo,indigo,6e6318,igo6318,6318
245,,landed,arrival,QF,QFA,Qantas,2025-09-23T17:20:00.000,2025-09-23T17:20:00.000,11,,2025-09-23T17:20:00.000,2025-09-23T17:21:00.000,,BOM,VABB,2025-09-23T17:50:00.000,2,2025-09-23T15:31:00.000,2025-09-23T15:31:00.000,,1,2025-09-23T15:31:00.000,2025-09-23T15:18:00.000,D12,DEL,VIDP,2025-09-23T15:30:00.000,1,QF5285,QFA5285,5285,6e,igo,indigo,6e6318,igo6318,6318
246,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T17:20:00.000,2025-09-23T17:20:00.000,11,,2025-09-23T17:20:00.000,2025-09-23T17:21:00.000,,BOM,VABB,2025-09-23T17:50:00.000,2,2025-09-23T15:31:00.000,2025-09-23T15:31:00.000,,1,2025-09-23T15:31:00.000,2025-09-23T15:18:00.000,D12,DEL,VIDP,2025-09-23T15:30:00.000,1,VS8741,VIR8741,8741,6e,igo,indigo,6e6318,igo6318,6318
247,,landed,arrival,6E,IGO,IndiGo,2025-09-23T17:20:00.000,2025-09-23T17:20:00.000,11,,2025-09-23T17:20:00.000,2025-09-23T17:21:00.000,,BOM,VABB,2025-09-23T17:50:00.000,2,2025-09-23T15:31:00.000,2025-09-23T15:31:00.000,,1,2025-09-23T15:31:00.000,2025-09-23T15:18:00.000,D12,DEL,VIDP,2025-09-23T15:30:00.000,1,6E6318,IGO6318,6318,,,,,,
248,,landed,arrival,BR,EVA,EVA Air,2025-09-23T17:28:00.000,2025-09-23T17:28:00.000,9,,2025-09-23T17:28:00.000,2025-09-23T17:28:00.000,,BOM,VABB,2025-09-23T17:55:00.000,2,2025-09-23T14:58:00.000,2025-09-23T14:58:00.000,,13,2025-09-23T14:58:00.000,2025-09-23T14:45:00.000,F1,BKK,VTBS,2025-09-23T14:45:00.000,,BR3701,EVA3701,3701,ai,aic,air india,ai2353,aic2353,2353
249,,landed,arrival,AI,AIC,Air India,2025-09-23T17:28:00.000,2025-09-23T17:28:00.000,9,,2025-09-23T17:28:00.000,2025-09-23T17:28:00.000,,BOM,VABB,2025-09-23T17:55:00.000,2,2025-09-23T14:58:00.000,2025-09-23T14:58:00.000,,13,2025-09-23T14:58:00.000,2025-09-23T14:45:00.000,F1,BKK,VTBS,2025-09-23T14:45:00.000,,AI2353,AIC2353,2353,,,,,,
250,,landed,arrival,QP,AKJ,Akasa Air,2025-09-23T17:48:00.000,2025-09-23T17:48:00.000,04,,2025-09-23T17:48:00.000,2025-09-23T17:49:00.000,,BOM,VABB,2025-09-23T17:55:00.000,1,2025-09-23T14:58:00.000,2025-09-23T14:58:00.000,,9,2025-09-23T14:58:00.000,2025-09-23T14:50:00.000,2,IXB,VEBD,2025-09-23T14:50:00.000,,QP1386,AKJ1386,1386,,,,,,
251,,landed,arrival,6E,IGO,IndiGo,2025-09-23T17:33:00.000,2025-09-23T17:33:00.000,12,,2025-09-23T17:33:00.000,2025-09-23T17:34:00.000,,BOM,VABB,2025-09-23T18:00:00.000,2,2025-09-23T16:27:00.000,2025-09-23T16:27:00.000,,,2025-09-23T16:27:00.000,2025-09-23T16:35:00.000,,HBX,VOHB,2025-09-23T16:40:00.000,,6E737,IGO737,737,,,,,,
252,,active,arrival,ET,ETH,Ethiopian Airlines,,,,6,,2025-09-23T18:06:00.000,,BOM,VABB,2025-09-23T18:00:00.000,2,2025-09-23T16:24:00.000,2025-09-23T16:24:00.000,,40,2025-09-23T16:24:00.000,2025-09-23T16:05:00.000,130,MAA,VOMM,2025-09-23T15:45:00.000,4,ET1160,ETH1160,1160,ai,aic,air india,ai2740,aic2740,2740
253,,active,arrival,LX,SWR,SWISS,,,,6,,2025-09-23T18:06:00.000,,BOM,VABB,2025-09-23T18:00:00.000,2,2025-09-23T16:24:00.000,2025-09-23T16:24:00.000,,40,2025-09-23T16:24:00.000,2025-09-23T16:05:00.000,130,MAA,VOMM,2025-09-23T15:45:00.000,4,LX9881,SWR9881,9881,ai,aic,air india,ai2740,aic2740,2740
254,,active,arrival,AI,AIC,Air India,,,,6,,2025-09-23T18:06:00.000,,BOM,VABB,2025-09-23T18:00:00.000,2,2025-09-23T16:24:00.000,2025-09-23T16:24:00.000,,40,2025-09-23T16:24:00.000,2025-09-23T16:05:00.000,130,MAA,VOMM,2025-09-23T15:45:00.000,4,AI2740,AIC2740,2740,,,,,,
255,,active,arrival,QP,AKJ,Akasa Air,,,,,,2025-09-23T18:03:00.000,,BOM,VABB,2025-09-23T18:05:00.000,1,2025-09-23T16:08:00.000,2025-09-23T16:08:00.000,,9,2025-09-23T16:08:00.000,2025-09-23T16:00:00.000,D7,DEL,VIDP,2025-09-23T16:00:00.000,1,QP1128,AKJ1128,1128,,,,,,
256,,landed,arrival,QP,AKJ,Akasa Air,2025-09-23T17:50:00.000,2025-09-23T17:50:00.000,02,,2025-09-23T17:50:00.000,2025-09-23T17:51:00.000,,BOM,VABB,2025-09-23T18:05:00.000,1,2025-09-23T15:56:00.000,2025-09-23T15:56:00.000,,,2025-09-23T15:56:00.000,2025-09-23T16:00:00.000,D4,IXD,VEAB,2025-09-23T16:00:00.000,,QP1547,AKJ1547,1547,,,,,,
257,,landed,arrival,LH,DLH,Lufthansa,2025-09-23T17:38:00.000,2025-09-23T17:38:00.000,13,,2025-09-23T17:38:00.000,2025-09-23T17:38:00.000,,BOM,VABB,2025-09-23T18:10:00.000,2,2025-09-23T16:19:00.000,2025-09-23T16:19:00.000,,5,2025-09-23T16:19:00.000,2025-09-23T16:15:00.000,18,HYD,VOHS,2025-09-23T16:15:00.000,,LH5273,DLH5273,5273,ai,aic,air india,ai2447,aic2447,2447
258,,landed,arrival,LX,SWR,SWISS,2025-09-23T17:38:00.000,2025-09-23T17:38:00.000,13,,2025-09-23T17:38:00.000,2025-09-23T17:38:00.000,,BOM,VABB,2025-09-23T18:10:00.000,2,2025-09-23T16:19:00.000,2025-09-23T16:19:00.000,,5,2025-09-23T16:19:00.000,2025-09-23T16:15:00.000,18,HYD,VOHS,2025-09-23T16:15:00.000,,LX9873,SWR9873,9873,ai,aic,air india,ai2447,aic2447,2447
259,,landed,arrival,MS,MSR,EgyptAir,2025-09-23T17:38:00.000,2025-09-23T17:38:00.000,13,,2025-09-23T17:38:00.000,2025-09-23T17:38:00.000,,BOM,VABB,2025-09-23T18:10:00.000,2,2025-09-23T16:19:00.000,2025-09-23T16:19:00.000,,5,2025-09-23T16:19:00.000,2025-09-23T16:15:00.000,18,HYD,VOHS,2025-09-23T16:15:00.000,,MS9566,MSR9566,9566,ai,aic,air india,ai2447,aic2447,2447
260,,landed,arrival,SQ,SIA,Singapore Airlines,2025-09-23T17:38:00.000,2025-09-23T17:38:00.000,13,,2025-09-23T17:38:00.000,2025-09-23T17:38:00.000,,BOM,VABB,2025-09-23T18:10:00.000,2,2025-09-23T16:19:00.000,2025-09-23T16:19:00.000,,5,2025-09-23T16:19:00.000,2025-09-23T16:15:00.000,18,HYD,VOHS,2025-09-23T16:15:00.000,,SQ4861,SIA4861,4861,ai,aic,air india,ai2447,aic2447,2447
261,,landed,arrival,AI,AIC,Air India,2025-09-23T17:38:00.000,2025-09-23T17:38:00.000,13,,2025-09-23T17:38:00.000,2025-09-23T17:38:00.000,,BOM,VABB,2025-09-23T18:10:00.000,2,2025-09-23T16:19:00.000,2025-09-23T16:19:00.000,,5,2025-09-23T16:19:00.000,2025-09-23T16:15:00.000,18,HYD,VOHS,2025-09-23T16:15:00.000,,AI2447,AIC2447,2447,,,,,,
262,,active,arrival,AI,AIC,Air India,,,,,,2025-09-23T18:01:00.000,,BOM,VABB,2025-09-23T18:10:00.000,2,2025-09-23T15:28:00.000,2025-09-23T15:28:00.000,,18,2025-09-23T15:28:00.000,2025-09-23T15:11:00.000,16,CCU,VECC,2025-09-23T15:10:00.000,,AI2472,AIC2472,2472,,,,,,
263,,active,arrival,AI,AIC,Air India,,,,,,2025-09-23T17:56:00.000,,BOM,VABB,2025-09-23T18:10:00.000,2,2025-09-23T16:34:00.000,2025-09-23T16:34:00.000,,,2025-09-23T16:34:00.000,2025-09-23T16:21:00.000,02,UDR,VAUD,2025-09-23T16:35:00.000,,AI2596,AIC2596,2596,,,,,,
264,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T17:49:00.000,2025-09-23T17:49:00.000,14,,2025-09-23T17:49:00.000,2025-09-23T17:46:00.000,,BOM,VABB,2025-09-23T18:10:00.000,2,2025-09-23T15:53:00.000,2025-09-23T15:53:00.000,,4,2025-09-23T15:53:00.000,2025-09-23T15:50:00.000,,KNU,VIKA,2025-09-23T15:50:00.000,,VS9353,VIR9353,9353,6e,igo,indigo,6e827,igo827,827
265,,landed,arrival,6E,IGO,IndiGo,2025-09-23T17:49:00.000,2025-09-23T17:49:00.000,14,,2025-09-23T17:49:00.000,2025-09-23T17:46:00.000,,BOM,VABB,2025-09-23T18:10:00.000,2,2025-09-23T15:53:00.000,2025-09-23T15:53:00.000,,4,2025-09-23T15:53:00.000,2025-09-23T15:50:00.000,,KNU,VIKA,2025-09-23T15:50:00.000,,6E827,IGO827,827,,,,,,
266,,active,arrival,LX,SWR,SWISS,,,,3,,2025-09-23T18:18:00.000,,BOM,VABB,2025-09-23T18:15:00.000,2,2025-09-23T17:18:00.000,2025-09-23T17:18:00.000,,23,2025-09-23T17:18:00.000,2025-09-23T17:00:00.000,10,AMD,VAAH,2025-09-23T16:55:00.000,1,LX9883,SWR9883,9883,ai,aic,air india,ai2514,aic2514,2514
267,,active,arrival,UL,ALK,SriLankan Airlines,,,,3,,2025-09-23T18:18:00.000,,BOM,VABB,2025-09-23T18:15:00.000,2,2025-09-23T17:18:00.000,2025-09-23T17:18:00.000,,23,2025-09-23T17:18:00.000,2025-09-23T17:00:00.000,10,AMD,VAAH,2025-09-23T16:55:00.000,1,UL3639,ALK3639,3639,ai,aic,air india,ai2514,aic2514,2514
268,,active,arrival,AI,AIC,Air India,,,,3,,2025-09-23T18:18:00.000,,BOM,VABB,2025-09-23T18:15:00.000,2,2025-09-23T17:18:00.000,2025-09-23T17:18:00.000,,23,2025-09-23T17:18:00.000,2025-09-23T17:00:00.000,10,AMD,VAAH,2025-09-23T16:55:00.000,1,AI2514,AIC2514,2514,,,,,,
269,,landed,arrival,LX,SWR,SWISS,2025-09-23T17:45:00.000,2025-09-23T17:45:00.000,2,,2025-09-23T17:45:00.000,2025-09-23T17:46:00.000,,BOM,VABB,2025-09-23T18:15:00.000,2,2025-09-23T16:36:00.000,2025-09-23T16:36:00.000,,,2025-09-23T16:36:00.000,2025-09-23T16:23:00.000,6,IDR,VAID,2025-09-23T16:40:00.000,,LX9879,SWR9879,9879,ai,aic,air india,ai2592,aic2592,2592
270,,landed,arrival,AI,AIC,Air India,2025-09-23T17:45:00.000,2025-09-23T17:45:00.000,2,,2025-09-23T17:45:00.000,2025-09-23T17:46:00.000,,BOM,VABB,2025-09-23T18:15:00.000,2,2025-09-23T16:36:00.000,2025-09-23T16:36:00.000,,,2025-09-23T16:36:00.000,2025-09-23T16:23:00.000,6,IDR,VAID,2025-09-23T16:40:00.000,,AI2592,AIC2592,2592,,,,,,
271,,active,arrival,VS,VIR,Virgin Atlantic,,,,,,2025-09-23T18:07:00.000,,BOM,VABB,2025-09-23T18:15:00.000,2,2025-09-23T16:00:00.000,2025-09-23T16:00:00.000,,26,2025-09-23T16:00:00.000,2025-09-23T15:49:00.000,,PAT,VEPT,2025-09-23T15:35:00.000,,VS9504,VIR9504,9504,6e,igo,indigo,6e2167,igo2167,2167
272,,active,arrival,6E,IGO,IndiGo,,,,,,2025-09-23T18:07:00.000,,BOM,VABB,2025-09-23T18:15:00.000,2,2025-09-23T16:00:00.000,2025-09-23T16:00:00.000,,26,2025-09-23T16:00:00.000,2025-09-23T15:49:00.000,,PAT,VEPT,2025-09-23T15:35:00.000,,6E2167,IGO2167,2167,,,,,,
273,,active,arrival,QP,AKJ,Akasa Air,,,,2,,2025-09-23T18:26:00.000,,BOM,VABB,2025-09-23T18:25:00.000,1,2025-09-23T16:40:00.000,2025-09-23T16:40:00.000,,31,2025-09-23T16:40:00.000,2025-09-23T16:41:00.000,,VNS,VEBN,2025-09-23T16:10:00.000,,QP1497,AKJ1497,1497,,,,,,
274,,active,arrival,KL,KLM,KLM,,,,,,2025-09-23T17:58:00.000,,BOM,VABB,2025-09-23T18:30:00.000,2,2025-09-23T15:58:00.000,2025-09-23T15:58:00.000,,,2025-09-23T15:58:00.000,2025-09-23T15:48:00.000,18,LKO,VILK,2025-09-23T16:10:00.000,3,KL3683,KLM3683,3683,6e,igo,indigo,6e708,igo708,708
275,,active,arrival,VS,VIR,Virgin Atlantic,,,,,,2025-09-23T17:58:00.000,,BOM,VABB,2025-09-23T18:30:00.000,2,2025-09-23T15:58:00.000,2025-09-23T15:58:00.000,,,2025-09-23T15:58:00.000,2025-09-23T15:48:00.000,18,LKO,VILK,2025-09-23T16:10:00.000,3,VS9379,VIR9379,9379,6e,igo,indigo,6e708,igo708,708
276,,active,arrival,6E,IGO,IndiGo,,,,,,2025-09-23T17:58:00.000,,BOM,VABB,2025-09-23T18:30:00.000,2,2025-09-23T15:58:00.000,2025-09-23T15:58:00.000,,,2025-09-23T15:58:00.000,2025-09-23T15:48:00.000,18,LKO,VILK,2025-09-23T16:10:00.000,3,6E708,IGO708,708,,,,,,
277,,active,arrival,6E,IGO,IndiGo,,,,,,2025-09-23T18:07:00.000,,BOM,VABB,2025-09-23T18:30:00.000,1,2025-09-23T16:03:00.000,2025-09-23T16:03:00.000,,14,2025-09-23T16:03:00.000,,,AIP,VIAX,2025-09-23T15:50:00.000,,6E5932,IGO5932,5932,,,,,,
278,,active,arrival,QP,AKJ,Akasa Air,,,9,,,2025-09-23T18:08:00.000,,BOM,VABB,2025-09-23T18:35:00.000,2,2025-09-23T15:31:00.000,2025-09-23T15:31:00.000,,,2025-09-23T15:31:00.000,2025-09-23T15:35:00.000,12,HKT,VTSP,2025-09-23T15:35:00.000,,QP619,AKJ619,619,,,,,,
279,,active,arrival,6E,IGO,IndiGo,,,,,,2025-09-23T18:12:00.000,,BOM,VABB,2025-09-23T18:35:00.000,1,2025-09-23T16:25:00.000,2025-09-23T16:25:00.000,,,2025-09-23T16:25:00.000,2025-09-23T16:10:00.000,,IXM,VOMD,2025-09-23T16:25:00.000,T1,6E5026,IGO5026,5026,,,,,,
280,,active,arrival,AI,AIC,Air India,,,5,,,2025-09-23T18:27:00.000,,BOM,VABB,2025-09-23T18:40:00.000,2,2025-09-23T16:11:00.000,2025-09-23T16:11:00.000,,12,2025-09-23T16:11:00.000,2025-09-23T15:59:00.000,14,CMB,VCBI,2025-09-23T16:00:00.000,,AI275,AIC275,275,,,,,,
281,,active,arrival,AF,AFR,Air France,,,,,,2025-09-23T18:16:00.000,,BOM,VABB,2025-09-23T18:40:00.000,2,2025-09-23T17:03:00.000,2025-09-23T17:03:00.000,,8,2025-09-23T17:03:00.000,2025-09-23T16:55:00.000,,NAG,VANP,2025-09-23T16:55:00.000,,AF6075,AFR6075,6075,6e,igo,indigo,6e392,igo392,392
282,,active,arrival,VS,VIR,Virgin Atlantic,,,,,,2025-09-23T18:16:00.000,,BOM,VABB,2025-09-23T18:40:00.000,2,2025-09-23T17:03:00.000,2025-09-23T17:03:00.000,,8,2025-09-23T17:03:00.000,2025-09-23T16:55:00.000,,NAG,VANP,2025-09-23T16:55:00.000,,VS9492,VIR9492,9492,6e,igo,indigo,6e392,igo392,392
283,,active,arrival,6E,IGO,IndiGo,,,,,,2025-09-23T18:16:00.000,,BOM,VABB,2025-09-23T18:40:00.000,2,2025-09-23T17:03:00.000,2025-09-23T17:03:00.000,,8,2025-09-23T17:03:00.000,2025-09-23T16:55:00.000,,NAG,VANP,2025-09-23T16:55:00.000,,6E392,IGO392,392,,,,,,
284,,active,arrival,JL,JTL,Jet Linx Aviation,,,W,,,2025-09-23T18:18:00.000,,BOM,VABB,2025-09-23T18:40:00.000,1,2025-09-23T17:01:00.000,2025-09-23T17:01:00.000,,11,2025-09-23T17:01:00.000,2025-09-23T16:50:00.000,12,BLR,VOBL,2025-09-23T16:50:00.000,1,JL5191,JTL5191,5191,6e,igo,indigo,6e5031,igo5031,5031
285,,active,arrival,QF,QFA,Qantas,,,W,,,2025-09-23T18:18:00.000,,BOM,VABB,2025-09-23T18:40:00.000,1,2025-09-23T17:01:00.000,2025-09-23T17:01:00.000,,11,2025-09-23T17:01:00.000,2025-09-23T16:50:00.000,12,BLR,VOBL,2025-09-23T16:50:00.000,1,QF5049,QFA5049,5049,6e,igo,indigo,6e5031,igo5031,5031
286,,active,arrival,VS,VIR,Virgin Atlantic,,,W,,,2025-09-23T18:18:00.000,,BOM,VABB,2025-09-23T18:40:00.000,1,2025-09-23T17:01:00.000,2025-09-23T17:01:00.000,,11,2025-09-23T17:01:00.000,2025-09-23T16:50:00.000,12,BLR,VOBL,2025-09-23T16:50:00.000,1,VS8334,VIR8334,8334,6e,igo,indigo,6e5031,igo5031,5031
287,,active,arrival,6E,IGO,IndiGo,,,W,,,2025-09-23T18:18:00.000,,BOM,VABB,2025-09-23T18:40:00.000,1,2025-09-23T17:01:00.000,2025-09-23T17:01:00.000,,11,2025-09-23T17:01:00.000,2025-09-23T16:50:00.000,12,BLR,VOBL,2025-09-23T16:50:00.000,1,6E5031,IGO5031,5031,,,,,,
288,,active,arrival,VS,VIR,Virgin Atlantic,,,,,,2025-09-23T18:39:00.000,,BOM,VABB,2025-09-23T18:45:00.000,1,2025-09-23T17:11:00.000,2025-09-23T17:11:00.000,,31,2025-09-23T17:11:00.000,2025-09-23T16:50:00.000,,MAA,VOMM,2025-09-23T16:40:00.000,1,VS9452,VIR9452,9452,6e,igo,indigo,6e5104,igo5104,5104
289,,active,arrival,6E,IGO,IndiGo,,,,,,2025-09-23T18:39:00.000,,BOM,VABB,2025-09-23T18:45:00.000,1,2025-09-23T17:11:00.000,2025-09-23T17:11:00.000,,31,2025-09-23T17:11:00.000,2025-09-23T16:50:00.000,,MAA,VOMM,2025-09-23T16:40:00.000,1,6E5104,IGO5104,5104,,,,,,
290,,active,arrival,VS,VIR,Virgin Atlantic,,,,,,2025-09-23T18:11:00.000,,BOM,VABB,2025-09-23T18:45:00.000,1,2025-09-23T17:15:00.000,2025-09-23T17:15:00.000,,1,2025-09-23T17:15:00.000,2025-09-23T17:15:00.000,T1G3,AMD,VAAH,2025-09-23T17:15:00.000,T1,VS8274,VIR8274,8274,6e,igo,indigo,6e5139,igo5139,5139
291,,active,arrival,6E,IGO,IndiGo,,,,,,2025-09-23T18:11:00.000,,BOM,VABB,2025-09-23T18:45:00.000,1,2025-09-23T17:15:00.000,2025-09-23T17:15:00.000,,1,2025-09-23T17:15:00.000,2025-09-23T17:15:00.000,T1G3,AMD,VAAH,2025-09-23T17:15:00.000,T1,6E5139,IGO5139,5139,,,,,,
292,,active,arrival,VS,VIR,Virgin Atlantic,,,,,,2025-09-23T18:39:00.000,,BOM,VABB,2025-09-23T18:55:00.000,2,2025-09-23T16:46:00.000,2025-09-23T16:46:00.000,,16,2025-09-23T16:46:00.000,2025-09-23T16:29:00.000,,IXR,VERC,2025-09-23T16:30:00.000,,VS8331,VIR8331,8331,6e,igo,indigo,6e298,igo298,298
293,,active,arrival,6E,IGO,IndiGo,,,,,,2025-09-23T18:39:00.000,,BOM,VABB,2025-09-23T18:55:00.000,2,2025-09-23T16:46:00.000,2025-09-23T16:46:00.000,,16,2025-09-23T16:46:00.000,2025-09-23T16:29:00.000,,IXR,VERC,2025-09-23T16:30:00.000,,6E298,IGO298,298,,,,,,
