status,type,airline.iataCode,airline.name,arrival.actualTime,arrival.delay,arrival.estimatedTime,arrival.iataCode,arrival.scheduledTime,departure.actualTime,departure.delay,departure.estimatedTime,departure.iataCode,departure.scheduledTime,flight.iataNumber,orig_country,dest_country
landed,arrival,AI,Air India,2025-09-23 13:06:00,,2025-09-23 13:08:00,BOM,2025-09-23 14:05:00,2025-09-23 10:47:00,18.0,2025-09-23 10:30:00,SIN,2025-09-23 10:30:00,AI2106,Singapore,India
landed,arrival,AI,Air India,2025-09-23 13:47:00,,2025-09-23 13:48:00,BOM,2025-09-23 14:05:00,2025-09-23 12:47:00,32.0,2025-09-23 12:25:00,HYD,2025-09-23 12:15:00,AI2534,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 14:47:00,37.0,2025-09-23 14:47:00,BOM,2025-09-23 14:10:00,2025-09-23 13:55:00,50.0,2025-09-23 13:15:00,GOI,2025-09-23 13:05:00,VS9007,India,India
landed,arrival,6E,IndiGo,2025-09-23 14:47:00,37.0,2025-09-23 14:47:00,BOM,2025-09-23 14:10:00,2025-09-23 13:55:00,50.0,2025-09-23 13:15:00,GOI,2025-09-23 13:05:00,6E5143,India,India
landed,arrival,JL,Jet Linx Aviation,2025-09-23 13:53:00,,2025-09-23 13:51:00,BOM,2025-09-23 14:10:00,2025-09-23 12:13:00,18.0,2025-09-23 12:07:00,DEL,2025-09-23 11:55:00,JL9263,India,India
landed,arrival,QF,Qantas,2025-09-23 13:53:00,,2025-09-23 13:51:00,BOM,2025-09-23 14:10:00,2025-09-23 12:13:00,18.0,2025-09-23 12:07:00,DEL,2025-09-23 11:55:00,QF5303,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 13:53:00,,2025-09-23 13:51:00,BOM,2025-09-23 14:10:00,2025-09-23 12:13:00,18.0,2025-09-23 12:07:00,DEL,2025-09-23 11:55:00,VS8732,India,India
landed,arrival,6E,IndiGo,2025-09-23 13:53:00,,2025-09-23 13:51:00,BOM,2025-09-23 14:10:00,2025-09-23 12:13:00,18.0,2025-09-23 12:07:00,DEL,2025-09-23 11:55:00,6E6051,India,India
landed,arrival,EK,Emirates,2025-09-23 14:04:00,,2025-09-23 14:04:00,BOM,2025-09-23 14:15:00,2025-09-23 09:58:00,29.0,2025-09-23 09:30:00,DXB,2025-09-23 09:30:00,EK506,United Arab Emirates,India
landed,arrival,6E,IndiGo,2025-09-23 13:04:00,,2025-09-23 13:04:00,BOM,2025-09-23 14:15:00,2025-09-23 07:16:00,,,DMM,2025-09-23 07:45:00,6E54,Saudi Arabia,India
landed,arrival,6E,IndiGo,2025-09-23 14:12:00,,2025-09-23 14:12:00,BOM,2025-09-23 14:15:00,2025-09-23 11:51:00,21.0,2025-09-23 11:30:00,HKT,2025-09-23 11:30:00,6E1072,Thailand,India
landed,arrival,AI,Air India,2025-09-23 14:15:00,,2025-09-23 14:14:00,BOM,2025-09-23 14:20:00,2025-09-23 13:09:00,24.0,2025-09-23 13:10:00,BHO,2025-09-23 12:45:00,AI634,India,India
scheduled,arrival,VS,Virgin Atlantic,,172.0,2025-09-23 17:11:00,BOM,2025-09-23 14:20:00,2025-09-23 14:57:00,207.0,2025-09-23 14:25:00,CCU,2025-09-23 11:30:00,VS8630,India,India
scheduled,arrival,6E,IndiGo,,172.0,2025-09-23 17:11:00,BOM,2025-09-23 14:20:00,2025-09-23 14:57:00,207.0,2025-09-23 14:25:00,CCU,2025-09-23 11:30:00,6E5288,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 13:49:00,,2025-09-23 13:50:00,BOM,2025-09-23 14:25:00,2025-09-23 11:55:00,5.0,2025-09-23 11:50:00,BBI,2025-09-23 11:50:00,VS8301,India,India
landed,arrival,6E,IndiGo,2025-09-23 13:49:00,,2025-09-23 13:50:00,BOM,2025-09-23 14:25:00,2025-09-23 11:55:00,5.0,2025-09-23 11:50:00,BBI,2025-09-23 11:50:00,6E2304,India,India
landed,arrival,AI,Air India,2025-09-23 14:25:00,,2025-09-23 14:25:00,BOM,2025-09-23 14:30:00,2025-09-23 12:27:00,43.0,2025-09-23 12:15:00,DAC,2025-09-23 11:45:00,AI2184,Bangladesh,India
landed,arrival,JL,Jet Linx Aviation,2025-09-23 13:55:00,,2025-09-23 13:53:00,BOM,2025-09-23 14:30:00,2025-09-23 12:36:00,,2025-09-23 12:40:00,BLR,2025-09-23 12:40:00,JL9757,India,India
landed,arrival,QF,Qantas,2025-09-23 13:55:00,,2025-09-23 13:53:00,BOM,2025-09-23 14:30:00,2025-09-23 12:36:00,,2025-09-23 12:40:00,BLR,2025-09-23 12:40:00,QF5067,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 13:55:00,,2025-09-23 13:53:00,BOM,2025-09-23 14:30:00,2025-09-23 12:36:00,,2025-09-23 12:40:00,BLR,2025-09-23 12:40:00,VS8343,India,India
landed,arrival,6E,IndiGo,2025-09-23 13:55:00,,2025-09-23 13:53:00,BOM,2025-09-23 14:30:00,2025-09-23 12:36:00,,2025-09-23 12:40:00,BLR,2025-09-23 12:40:00,6E5069,India,India
scheduled,arrival,6E,IndiGo,,81.0,2025-09-23 15:50:00,BOM,2025-09-23 14:30:00,2025-09-23 13:35:00,95.0,2025-09-23 12:07:00,CCU,2025-09-23 12:00:00,6E8552,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 14:20:00,,2025-09-23 14:17:00,BOM,2025-09-23 14:35:00,2025-09-23 13:02:00,27.0,2025-09-23 13:00:00,JLR,2025-09-23 12:35:00,VS9418,India,India
landed,arrival,6E,IndiGo,2025-09-23 14:20:00,,2025-09-23 14:17:00,BOM,2025-09-23 14:35:00,2025-09-23 13:02:00,27.0,2025-09-23 13:00:00,JLR,2025-09-23 12:35:00,6E792,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 14:12:00,,2025-09-23 14:07:00,BOM,2025-09-23 14:35:00,2025-09-23 11:36:00,1.0,,IXB,2025-09-23 11:35:00,VS8283,India,India
landed,arrival,6E,IndiGo,2025-09-23 14:12:00,,2025-09-23 14:07:00,BOM,2025-09-23 14:35:00,2025-09-23 11:36:00,1.0,,IXB,2025-09-23 11:35:00,6E5275,India,India
landed,arrival,AI,Air India,2025-09-23 14:09:00,,2025-09-23 14:06:00,BOM,2025-09-23 14:40:00,2025-09-23 13:10:00,5.0,2025-09-23 13:04:00,JGA,2025-09-23 13:05:00,AI648,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 14:36:00,,2025-09-23 14:35:00,BOM,2025-09-23 14:40:00,2025-09-23 13:18:00,24.0,2025-09-23 12:55:00,JAI,2025-09-23 12:55:00,VS9280,India,India
landed,arrival,6E,IndiGo,2025-09-23 14:36:00,,2025-09-23 14:35:00,BOM,2025-09-23 14:40:00,2025-09-23 13:18:00,24.0,2025-09-23 12:55:00,JAI,2025-09-23 12:55:00,6E2719,India,India
unknown,arrival,MH,Malaysia Airlines,,,,BOM,2025-09-23 14:45:00,,,,KUL,2025-09-23 12:05:00,MH6246,Malaysia,India
landed,arrival,AI,Air India,2025-09-23 14:59:00,10.0,2025-09-23 14:57:00,BOM,2025-09-23 14:50:00,2025-09-23 14:08:00,49.0,2025-09-23 13:35:00,GOI,2025-09-23 13:20:00,AI2842,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 14:18:00,,2025-09-23 14:15:00,BOM,2025-09-23 14:50:00,2025-09-23 12:45:00,1.0,2025-09-23 12:28:00,MAA,2025-09-23 12:45:00,VS9464,India,India
landed,arrival,6E,IndiGo,2025-09-23 14:18:00,,2025-09-23 14:15:00,BOM,2025-09-23 14:50:00,2025-09-23 12:45:00,1.0,2025-09-23 12:28:00,MAA,2025-09-23 12:45:00,6E5258,India,India
landed,arrival,AI,Air India,2025-09-23 14:49:00,,2025-09-23 14:48:00,BOM,2025-09-23 14:55:00,2025-09-23 13:47:00,28.0,2025-09-23 13:40:00,UDR,2025-09-23 13:20:00,AI2594,India,India
landed,arrival,SG,SpiceJet,2025-09-23 14:44:00,,2025-09-23 14:45:00,BOM,2025-09-23 14:55:00,2025-09-23 13:39:00,14.0,2025-09-23 13:25:00,PBD,2025-09-23 13:25:00,SG2906,India,India
landed,arrival,AI,Air India,2025-09-23 14:33:00,,2025-09-23 14:29:00,BOM,2025-09-23 15:00:00,2025-09-23 12:52:00,18.0,2025-09-23 12:37:00,DEL,2025-09-23 12:35:00,AI2993,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 15:17:00,13.0,2025-09-23 15:17:00,BOM,2025-09-23 15:05:00,2025-09-23 13:20:00,46.0,2025-09-23 13:05:00,IXC,2025-09-23 12:35:00,VS9204,India,India
landed,arrival,6E,IndiGo,2025-09-23 15:17:00,13.0,2025-09-23 15:17:00,BOM,2025-09-23 15:05:00,2025-09-23 13:20:00,46.0,2025-09-23 13:05:00,IXC,2025-09-23 12:35:00,6E6382,India,India
landed,arrival,AI,Air India,2025-09-23 15:35:00,25.0,2025-09-23 15:35:00,BOM,2025-09-23 15:10:00,2025-09-23 14:22:00,62.0,2025-09-23 14:00:00,HYD,2025-09-23 13:20:00,AI2445,India,India
landed,arrival,AI,Air India,2025-09-23 15:29:00,14.0,2025-09-23 15:28:00,BOM,2025-09-23 15:15:00,2025-09-23 14:29:00,45.0,2025-09-23 14:15:00,GOI,2025-09-23 13:45:00,AI9530,India,India
landed,arrival,IX,Air India Express,2025-09-23 15:29:00,14.0,2025-09-23 15:28:00,BOM,2025-09-23 15:15:00,2025-09-23 14:29:00,45.0,2025-09-23 14:15:00,GOI,2025-09-23 13:45:00,IX1214,India,India
landed,arrival,6E,IndiGo,2025-09-23 15:27:00,13.0,2025-09-23 15:26:00,BOM,2025-09-23 15:15:00,2025-09-23 13:34:00,24.0,2025-09-23 13:30:00,TRZ,2025-09-23 13:10:00,6E6119,India,India
landed,arrival,6E,IndiGo,2025-09-23 15:34:00,14.0,2025-09-23 15:34:00,BOM,2025-09-23 15:20:00,2025-09-23 12:48:00,29.0,2025-09-23 12:20:00,BKK,2025-09-23 12:20:00,6E1052,Thailand,India
landed,arrival,BA,British Airways,2025-09-23 14:53:00,,2025-09-23 14:53:00,BOM,2025-09-23 15:20:00,2025-09-23 13:23:00,23.0,2025-09-23 13:06:00,DEL,2025-09-23 13:00:00,BA8780,India,India
landed,arrival,JL,Jet Linx Aviation,2025-09-23 14:53:00,,2025-09-23 14:53:00,BOM,2025-09-23 15:20:00,2025-09-23 13:23:00,23.0,2025-09-23 13:06:00,DEL,2025-09-23 13:00:00,JL9265,India,India
landed,arrival,QF,Qantas,2025-09-23 14:53:00,,2025-09-23 14:53:00,BOM,2025-09-23 15:20:00,2025-09-23 13:23:00,23.0,2025-09-23 13:06:00,DEL,2025-09-23 13:00:00,QF5273,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 14:53:00,,2025-09-23 14:53:00,BOM,2025-09-23 15:20:00,2025-09-23 13:23:00,23.0,2025-09-23 13:06:00,DEL,2025-09-23 13:00:00,VS8730,India,India
landed,arrival,6E,IndiGo,2025-09-23 14:53:00,,2025-09-23 14:53:00,BOM,2025-09-23 15:20:00,2025-09-23 13:23:00,23.0,2025-09-23 13:06:00,DEL,2025-09-23 13:00:00,6E6676,India,India
landed,arrival,AI,Air India,2025-09-23 15:08:00,,2025-09-23 15:10:00,BOM,2025-09-23 15:30:00,2025-09-23 13:37:00,23.0,2025-09-23 13:30:00,DEL,2025-09-23 13:15:00,AI2951,India,India
landed,arrival,QP,Akasa Air,2025-09-23 15:02:00,,2025-09-23 15:01:00,BOM,2025-09-23 15:30:00,2025-09-23 12:32:00,22.0,2025-09-23 12:10:00,IXB,2025-09-23 12:10:00,QP1447,India,India
landed,arrival,AI,Air India,2025-09-23 15:06:00,,2025-09-23 15:04:00,BOM,2025-09-23 15:35:00,2025-09-23 13:47:00,13.0,2025-09-23 13:34:00,JAI,2025-09-23 13:35:00,AI2636,India,India
landed,arrival,6E,IndiGo,2025-09-23 15:12:00,,2025-09-23 15:12:00,BOM,2025-09-23 15:35:00,2025-09-23 11:01:00,21.0,2025-09-23 10:40:00,DXB,2025-09-23 10:40:00,6E1452,United Arab Emirates,India
landed,arrival,BA,British Airways,2025-09-23 16:02:00,23.0,2025-09-23 16:03:00,BOM,2025-09-23 15:40:00,2025-09-23 13:51:00,26.0,2025-09-23 13:40:00,TRV,2025-09-23 13:25:00,BA8001,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 16:02:00,23.0,2025-09-23 16:03:00,BOM,2025-09-23 15:40:00,2025-09-23 13:51:00,26.0,2025-09-23 13:40:00,TRV,2025-09-23 13:25:00,VS9560,India,India
landed,arrival,6E,IndiGo,2025-09-23 16:02:00,23.0,2025-09-23 16:03:00,BOM,2025-09-23 15:40:00,2025-09-23 13:51:00,26.0,2025-09-23 13:40:00,TRV,2025-09-23 13:25:00,6E627,India,India
landed,arrival,6E,IndiGo,2025-09-23 15:20:00,,2025-09-23 15:18:00,BOM,2025-09-23 15:40:00,2025-09-23 06:46:00,6.0,2025-09-23 06:29:00,NBO,2025-09-23 06:40:00,6E1854,Kenya,India
landed,arrival,JL,Jet Linx Aviation,2025-09-23 15:56:00,12.0,2025-09-23 15:56:00,BOM,2025-09-23 15:45:00,2025-09-23 14:27:00,27.0,2025-09-23 14:10:00,BLR,2025-09-23 14:00:00,JL9759,India,India
landed,arrival,QF,Qantas,2025-09-23 15:56:00,12.0,2025-09-23 15:56:00,BOM,2025-09-23 15:45:00,2025-09-23 14:27:00,27.0,2025-09-23 14:10:00,BLR,2025-09-23 14:00:00,QF5055,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 15:56:00,12.0,2025-09-23 15:56:00,BOM,2025-09-23 15:45:00,2025-09-23 14:27:00,27.0,2025-09-23 14:10:00,BLR,2025-09-23 14:00:00,VS8340,India,India
landed,arrival,6E,IndiGo,2025-09-23 15:56:00,12.0,2025-09-23 15:56:00,BOM,2025-09-23 15:45:00,2025-09-23 14:27:00,27.0,2025-09-23 14:10:00,BLR,2025-09-23 14:00:00,6E5218,India,India
landed,arrival,AI,Air India,2025-09-23 15:44:00,,2025-09-23 15:42:00,BOM,2025-09-23 15:50:00,2025-09-23 14:08:00,24.0,2025-09-23 13:38:00,BLR,2025-09-23 13:45:00,AI2630,India,India
landed,arrival,6E,IndiGo,2025-09-23 16:10:00,20.0,2025-09-23 16:09:00,BOM,2025-09-23 15:50:00,2025-09-23 14:21:00,27.0,2025-09-23 14:10:00,AGR,2025-09-23 13:55:00,6E5338,India,India
landed,arrival,AI,Air India,2025-09-23 15:41:00,,2025-09-23 15:41:00,BOM,2025-09-23 15:55:00,2025-09-23 13:49:00,24.0,2025-09-23 13:37:00,VNS,2025-09-23 13:25:00,AI696,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 15:46:00,,2025-09-23 15:42:00,BOM,2025-09-23 15:55:00,2025-09-23 13:48:00,8.0,2025-09-23 13:40:00,LKO,2025-09-23 13:40:00,VS9382,India,India
landed,arrival,6E,IndiGo,2025-09-23 15:46:00,,2025-09-23 15:42:00,BOM,2025-09-23 15:55:00,2025-09-23 13:48:00,8.0,2025-09-23 13:40:00,LKO,2025-09-23 13:40:00,6E5302,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 16:12:00,8.0,2025-09-23 16:13:00,BOM,2025-09-23 16:05:00,2025-09-23 14:50:00,26.0,2025-09-23 14:35:00,HYD,2025-09-23 14:25:00,VS9118,India,India
landed,arrival,6E,IndiGo,2025-09-23 16:12:00,8.0,2025-09-23 16:13:00,BOM,2025-09-23 16:05:00,2025-09-23 14:50:00,26.0,2025-09-23 14:35:00,HYD,2025-09-23 14:25:00,6E5099,India,India
landed,arrival,OG,Star Air,2025-09-23 15:55:00,,2025-09-23 15:52:00,BOM,2025-09-23 16:05:00,2025-09-23 14:58:00,,2025-09-23 15:00:00,KLH,2025-09-23 15:00:00,OG162,India,India
landed,arrival,BA,British Airways,2025-09-23 16:12:00,7.0,2025-09-23 16:08:00,BOM,2025-09-23 16:05:00,2025-09-23 14:16:00,32.0,2025-09-23 14:04:00,COK,2025-09-23 13:45:00,BA8000,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 16:12:00,7.0,2025-09-23 16:08:00,BOM,2025-09-23 16:05:00,2025-09-23 14:16:00,32.0,2025-09-23 14:04:00,COK,2025-09-23 13:45:00,VS8664,India,India
landed,arrival,6E,IndiGo,2025-09-23 16:12:00,7.0,2025-09-23 16:08:00,BOM,2025-09-23 16:05:00,2025-09-23 14:16:00,32.0,2025-09-23 14:04:00,COK,2025-09-23 13:45:00,6E674,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 16:21:00,11.0,2025-09-23 16:21:00,BOM,2025-09-23 16:10:00,2025-09-23 14:46:00,27.0,2025-09-23 14:25:00,JDH,2025-09-23 14:20:00,VS9320,India,India
landed,arrival,6E,IndiGo,2025-09-23 16:21:00,11.0,2025-09-23 16:21:00,BOM,2025-09-23 16:10:00,2025-09-23 14:46:00,27.0,2025-09-23 14:25:00,JDH,2025-09-23 14:20:00,6E6259,India,India
landed,arrival,QP,Akasa Air,2025-09-23 15:59:00,,2025-09-23 16:00:00,BOM,2025-09-23 16:15:00,2025-09-23 14:06:00,12.0,2025-09-23 13:55:00,LKO,2025-09-23 13:55:00,QP1153,India,India
landed,arrival,TK,Turkish Airlines,2025-09-23 15:48:00,,2025-09-23 15:49:00,BOM,2025-09-23 16:15:00,2025-09-23 13:39:00,20.0,2025-09-23 13:30:00,ATQ,2025-09-23 13:20:00,TK4699,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 15:48:00,,2025-09-23 15:49:00,BOM,2025-09-23 16:15:00,2025-09-23 13:39:00,20.0,2025-09-23 13:30:00,ATQ,2025-09-23 13:20:00,VS8218,India,India
landed,arrival,6E,IndiGo,2025-09-23 15:48:00,,2025-09-23 15:49:00,BOM,2025-09-23 16:15:00,2025-09-23 13:39:00,20.0,2025-09-23 13:30:00,ATQ,2025-09-23 13:20:00,6E233,India,India
scheduled,arrival,VS,Virgin Atlantic,,70.0,2025-09-23 17:30:00,BOM,2025-09-23 16:20:00,2025-09-23 15:16:00,107.0,2025-09-23 15:10:00,CCU,2025-09-23 13:30:00,VS8629,India,India
scheduled,arrival,6E,IndiGo,,70.0,2025-09-23 17:30:00,BOM,2025-09-23 16:20:00,2025-09-23 15:16:00,107.0,2025-09-23 15:10:00,CCU,2025-09-23 13:30:00,6E5227,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 16:18:00,,2025-09-23 16:18:00,BOM,2025-09-23 16:30:00,2025-09-23 14:31:00,1.0,2025-09-23 14:30:00,GWL,2025-09-23 14:30:00,VS8637,India,India
landed,arrival,6E,IndiGo,2025-09-23 16:18:00,,2025-09-23 16:18:00,BOM,2025-09-23 16:30:00,2025-09-23 14:31:00,1.0,2025-09-23 14:30:00,GWL,2025-09-23 14:30:00,6E5265,India,India
landed,arrival,JL,Jet Linx Aviation,2025-09-23 16:31:00,,2025-09-23 16:32:00,BOM,2025-09-23 16:35:00,2025-09-23 14:35:00,20.0,2025-09-23 14:21:00,DEL,2025-09-23 14:15:00,JL9267,India,India
landed,arrival,QF,Qantas,2025-09-23 16:31:00,,2025-09-23 16:32:00,BOM,2025-09-23 16:35:00,2025-09-23 14:35:00,20.0,2025-09-23 14:21:00,DEL,2025-09-23 14:15:00,QF5281,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 16:31:00,,2025-09-23 16:32:00,BOM,2025-09-23 16:35:00,2025-09-23 14:35:00,20.0,2025-09-23 14:21:00,DEL,2025-09-23 14:15:00,VS8736,India,India
landed,arrival,6E,IndiGo,2025-09-23 16:31:00,,2025-09-23 16:32:00,BOM,2025-09-23 16:35:00,2025-09-23 14:35:00,20.0,2025-09-23 14:21:00,DEL,2025-09-23 14:15:00,6E6022,India,India
landed,arrival,UL,SriLankan Airlines,2025-09-23 16:20:00,,2025-09-23 16:15:00,BOM,2025-09-23 16:35:00,2025-09-23 14:13:00,9.0,2025-09-23 14:05:00,LKO,2025-09-23 14:05:00,UL3635,India,India
landed,arrival,AI,Air India,2025-09-23 16:20:00,,2025-09-23 16:15:00,BOM,2025-09-23 16:35:00,2025-09-23 14:13:00,9.0,2025-09-23 14:05:00,LKO,2025-09-23 14:05:00,AI2492,India,India
landed,arrival,AI,Air India,2025-09-23 16:39:00,,2025-09-23 16:37:00,BOM,2025-09-23 16:40:00,2025-09-23 14:53:00,33.0,2025-09-23 14:41:00,CJB,2025-09-23 14:20:00,AI684,India,India
landed,arrival,AI,Air India,2025-09-23 16:23:00,,2025-09-23 16:21:00,BOM,2025-09-23 16:40:00,2025-09-23 14:29:00,10.0,2025-09-23 14:20:00,DEL,2025-09-23 14:20:00,AI2441,India,India
landed,arrival,6E,IndiGo,2025-09-23 16:50:00,6.0,2025-09-23 16:48:00,BOM,2025-09-23 16:45:00,2025-09-23 14:33:00,24.0,2025-09-23 14:17:00,DAC,2025-09-23 14:10:00,6E1116,Bangladesh,India
landed,arrival,QP,Akasa Air,2025-09-23 17:01:00,11.0,2025-09-23 17:01:00,BOM,2025-09-23 16:50:00,2025-09-23 14:37:00,28.0,2025-09-23 14:10:00,DBR,2025-09-23 14:10:00,QP1530,,India
landed,arrival,AI,Air India,2025-09-23 16:26:00,,2025-09-23 16:23:00,BOM,2025-09-23 16:55:00,2025-09-23 14:16:00,21.0,2025-09-23 14:05:00,PAT,2025-09-23 13:55:00,AI2676,India,India
landed,arrival,QP,Akasa Air,2025-09-23 17:21:00,21.0,2025-09-23 17:22:00,BOM,2025-09-23 17:00:00,2025-09-23 16:12:00,38.0,2025-09-23 16:04:00,AMD,2025-09-23 15:35:00,QP1108,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 16:42:00,,2025-09-23 16:43:00,BOM,2025-09-23 17:05:00,2025-09-23 14:40:00,,2025-09-23 14:42:00,IXD,2025-09-23 14:45:00,VS9216,India,India
landed,arrival,6E,IndiGo,2025-09-23 16:42:00,,2025-09-23 16:43:00,BOM,2025-09-23 17:05:00,2025-09-23 14:40:00,,2025-09-23 14:42:00,IXD,2025-09-23 14:45:00,6E6938,India,India
landed,arrival,JL,Jet Linx Aviation,2025-09-23 17:04:00,,2025-09-23 17:01:00,BOM,2025-09-23 17:10:00,2025-09-23 15:36:00,12.0,2025-09-23 15:20:00,BLR,2025-09-23 15:25:00,JL9761,India,India
landed,arrival,QF,Qantas,2025-09-23 17:04:00,,2025-09-23 17:01:00,BOM,2025-09-23 17:10:00,2025-09-23 15:36:00,12.0,2025-09-23 15:20:00,BLR,2025-09-23 15:25:00,QF5069,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 17:04:00,,2025-09-23 17:01:00,BOM,2025-09-23 17:10:00,2025-09-23 15:36:00,12.0,2025-09-23 15:20:00,BLR,2025-09-23 15:25:00,VS8346,India,India
landed,arrival,6E,IndiGo,2025-09-23 17:04:00,,2025-09-23 17:01:00,BOM,2025-09-23 17:10:00,2025-09-23 15:36:00,12.0,2025-09-23 15:20:00,BLR,2025-09-23 15:25:00,6E647,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 17:12:00,,2025-09-23 17:11:00,BOM,2025-09-23 17:15:00,2025-09-23 15:07:00,3.0,,VTZ,2025-09-23 15:05:00,VS8678,India,India
landed,arrival,6E,IndiGo,2025-09-23 17:12:00,,2025-09-23 17:11:00,BOM,2025-09-23 17:15:00,2025-09-23 15:07:00,3.0,,VTZ,2025-09-23 15:05:00,6E5247,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 16:48:00,,2025-09-23 16:48:00,BOM,2025-09-23 17:15:00,2025-09-23 15:09:00,10.0,2025-09-23 14:50:00,MAA,2025-09-23 15:00:00,VS9468,India,India
landed,arrival,6E,IndiGo,2025-09-23 16:48:00,,2025-09-23 16:48:00,BOM,2025-09-23 17:15:00,2025-09-23 15:09:00,10.0,2025-09-23 14:50:00,MAA,2025-09-23 15:00:00,6E5371,India,India
landed,arrival,AI,Air India,2025-09-23 16:53:00,,2025-09-23 16:54:00,BOM,2025-09-23 17:20:00,2025-09-23 15:05:00,10.0,2025-09-23 14:50:00,DEL,2025-09-23 14:55:00,AI2420,India,India
landed,arrival,AI,Air India,2025-09-23 17:23:00,3.0,2025-09-23 17:24:00,BOM,2025-09-23 17:20:00,2025-09-23 15:25:00,20.0,2025-09-23 15:09:00,VNS,2025-09-23 15:05:00,AI9519,India,India
landed,arrival,IX,Air India Express,2025-09-23 17:23:00,3.0,2025-09-23 17:24:00,BOM,2025-09-23 17:20:00,2025-09-23 15:25:00,20.0,2025-09-23 15:09:00,VNS,2025-09-23 15:05:00,IX2547,India,India
landed,arrival,AI,Air India,2025-09-23 17:06:00,,2025-09-23 17:03:00,BOM,2025-09-23 17:25:00,2025-09-23 15:03:00,9.0,,DED,2025-09-23 14:55:00,AI678,India,India
landed,arrival,AI,Air India,2025-09-23 16:58:00,,2025-09-23 16:58:00,BOM,2025-09-23 17:25:00,2025-09-23 15:33:00,3.0,2025-09-23 15:16:00,IXE,2025-09-23 15:30:00,AI9668,India,India
landed,arrival,IX,Air India Express,2025-09-23 16:58:00,,2025-09-23 16:58:00,BOM,2025-09-23 17:25:00,2025-09-23 15:33:00,3.0,2025-09-23 15:16:00,IXE,2025-09-23 15:30:00,IX1024,India,India
landed,arrival,QP,Akasa Air,2025-09-23 17:25:00,,2025-09-23 17:41:00,BOM,2025-09-23 17:30:00,2025-09-23 15:00:00,20.0,2025-09-23 14:40:00,CCU,2025-09-23 14:40:00,QP1926,India,India
landed,arrival,SQ,Singapore Airlines,2025-09-23 16:56:00,,2025-09-23 16:57:00,BOM,2025-09-23 17:35:00,2025-09-23 15:40:00,6.0,2025-09-23 15:35:00,HYD,2025-09-23 15:35:00,SQ4864,India,India
landed,arrival,AI,Air India,2025-09-23 16:56:00,,2025-09-23 16:57:00,BOM,2025-09-23 17:35:00,2025-09-23 15:40:00,6.0,2025-09-23 15:35:00,HYD,2025-09-23 15:35:00,AI2878,India,India
scheduled,arrival,AI,Air India,,31.0,2025-09-23 18:05:00,BOM,2025-09-23 17:35:00,2025-09-23 15:56:00,56.0,2025-09-23 15:56:00,BBI,2025-09-23 15:00:00,AI9417,India,India
scheduled,arrival,IX,Air India Express,,31.0,2025-09-23 18:05:00,BOM,2025-09-23 17:35:00,2025-09-23 15:56:00,56.0,2025-09-23 15:56:00,BBI,2025-09-23 15:00:00,IX1243,India,India
scheduled,arrival,EK,Emirates,,24.0,2025-09-23 18:04:00,BOM,2025-09-23 17:40:00,2025-09-23 13:40:00,41.0,2025-09-23 13:16:00,DXB,2025-09-23 13:00:00,EK502,United Arab Emirates,India
landed,arrival,AI,Air India,2025-09-23 17:12:00,,2025-09-23 17:12:00,BOM,2025-09-23 17:40:00,2025-09-23 12:12:00,43.0,2025-09-23 11:30:00,NRT,2025-09-23 11:30:00,AI8001,Japan,India
landed,arrival,NH,ANA,2025-09-23 17:12:00,,2025-09-23 17:12:00,BOM,2025-09-23 17:40:00,2025-09-23 12:12:00,43.0,2025-09-23 11:30:00,NRT,2025-09-23 11:30:00,NH829,Japan,India
landed,arrival,AF,Air France,2025-09-23 17:53:00,13.0,2025-09-23 17:53:00,BOM,2025-09-23 17:40:00,2025-09-23 16:43:00,14.0,2025-09-23 16:36:00,GOI,2025-09-23 16:30:00,AF6070,India,India
landed,arrival,BA,British Airways,2025-09-23 17:53:00,13.0,2025-09-23 17:53:00,BOM,2025-09-23 17:40:00,2025-09-23 16:43:00,14.0,2025-09-23 16:36:00,GOI,2025-09-23 16:30:00,BA8015,India,India
