,codeshared,status,type,airline.iataCode,airline.icaoCode,airline.name,arrival.actualRunway,arrival.actualTime,arrival.baggage,arrival.delay,arrival.estimatedRunway,arrival.estimatedTime,arrival.gate,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.terminal,departure.actualRunway,departure.actualTime,departure.baggage,departure.delay,departure.estimatedRunway,departure.estimatedTime,departure.gate,departure.iataCode,departure.icaoCode,departure.scheduledTime,departure.terminal,flight.iataNumber,flight.icaoNumber,flight.number,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.airline.name,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,codeshared.flight.number
312,,scheduled,departure,QF,QFA,Qantas,,,01,,,,A3,BLR,VOBL,2025-09-23T21:30:00.000,T1,,,,,,2025-09-23T19:30:00.000,23,BOM,VABB,2025-09-23T19:35:00.000,1,QF5054,QFA5054,5054,6e,igo,indigo,6e5032,igo5032,5032
313,,scheduled,departure,TK,THY,Turkish Airlines,,,01,,,,A3,BLR,VOBL,2025-09-23T21:30:00.000,T1,,,,,,2025-09-23T19:30:00.000,23,BOM,VABB,2025-09-23T19:35:00.000,1,TK4722,THY4722,4722,6e,igo,indigo,6e5032,igo5032,5032
314,,scheduled,departure,VS,VIR,Virgin Atlantic,,,01,,,,A3,BLR,VOBL,2025-09-23T21:30:00.000,T1,,,,,,2025-09-23T19:30:00.000,23,BOM,VABB,2025-09-23T19:35:00.000,1,VS8492,VIR8492,8492,6e,igo,indigo,6e5032,igo5032,5032
315,,scheduled,departure,6E,IGO,IndiGo,,,01,,,,A3,BLR,VOBL,2025-09-23T21:30:00.000,T1,,,,,,2025-09-23T19:30:00.000,23,BOM,VABB,2025-09-23T19:35:00.000,1,6E5032,IGO5032,5032,,,,,,
316,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,RPR,VERP,2025-09-23T21:30:00.000,,,,,,,2025-09-23T19:30:00.000,24,BOM,VABB,2025-09-23T19:35:00.000,1,VS8604,VIR8604,8604,6e,igo,indigo,6e5148,igo5148,5148
317,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,RPR,VERP,2025-09-23T21:30:00.000,,,,,,,2025-09-23T19:30:00.000,24,BOM,VABB,2025-09-23T19:35:00.000,1,6E5148,IGO5148,5148,,,,,,
318,,scheduled,departure,AI,AIC,Air India,,,,,,,,NRT,RJAA,2025-09-24T07:50:00.000,1,,,,,,2025-09-23T19:40:00.000,75,BOM,VABB,2025-09-23T19:40:00.000,2,AI8002,AIC8002,8002,nh,ana,ana,nh830,ana830,830
319,,scheduled,departure,NH,ANA,ANA,,,,,,,,NRT,RJAA,2025-09-24T07:50:00.000,1,,,,,,2025-09-23T19:40:00.000,75,BOM,VABB,2025-09-23T19:40:00.000,2,NH830,ANA830,830,,,,,,
320,,scheduled,departure,VS,VIR,Virgin Atlantic,,,CI2,,,,,AMD,VAAH,2025-09-23T21:05:00.000,T2,,,,,,2025-09-23T19:35:00.000,,BOM,VABB,2025-09-23T19:40:00.000,2,VS8479,VIR8479,8479,6e,igo,indigo,6e6094,igo6094,6094
321,,scheduled,departure,6E,IGO,IndiGo,,,CI2,,,,,AMD,VAAH,2025-09-23T21:05:00.000,T2,,,,,,2025-09-23T19:35:00.000,,BOM,VABB,2025-09-23T19:40:00.000,2,6E6094,IGO6094,6094,,,,,,
322,,scheduled,departure,AI,AIC,Air India,,,,,,,,COK,VOCI,2025-09-23T21:45:00.000,1,,,,,,2025-09-23T19:45:00.000,87B,BOM,VABB,2025-09-23T19:45:00.000,2,AI693,AIC693,693,,,,,,
323,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,MAA,VOMM,2025-09-23T21:50:00.000,T1,,,,,,2025-09-23T19:40:00.000,16,BOM,VABB,2025-09-23T19:45:00.000,1,VS8588,VIR8588,8588,6e,igo,indigo,6e5105,igo5105,5105
324,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,MAA,VOMM,2025-09-23T21:50:00.000,T1,,,,,,2025-09-23T19:40:00.000,16,BOM,VABB,2025-09-23T19:45:00.000,1,6E5105,IGO5105,5105,,,,,,
325,,scheduled,departure,VS,VIR,Virgin Atlantic,,,6,,,,,HYD,VOHS,2025-09-23T21:25:00.000,,,,,,,2025-09-23T19:45:00.000,22,BOM,VABB,2025-09-23T19:45:00.000,1,VS8560,VIR8560,8560,6e,igo,indigo,6e5326,igo5326,5326
326,,scheduled,departure,6E,IGO,IndiGo,,,6,,,,,HYD,VOHS,2025-09-23T21:25:00.000,,,,,,,2025-09-23T19:45:00.000,22,BOM,VABB,2025-09-23T19:45:00.000,1,6E5326,IGO5326,5326,,,,,,
327,,scheduled,departure,QP,AKJ,Akasa Air,,,,,,,,JED,OEJN,2025-09-23T22:25:00.000,H,,,,,,2025-09-23T19:50:00.000,74,BOM,VABB,2025-09-23T19:50:00.000,2,QP559,AKJ559,559,,,,,,
328,,scheduled,departure,AI,AIC,Air India,,,,,,,,NAG,VANP,2025-09-23T21:30:00.000,,,,,,,2025-09-23T19:55:00.000,86,BOM,VABB,2025-09-23T19:55:00.000,2,AI2583,AIC2583,2583,,,,,,
329,,scheduled,departure,AI,AIC,Air India,,,7B,,,,D9,BLR,VOBL,2025-09-23T22:05:00.000,2,,,,,,2025-09-23T19:55:00.000,,BOM,VABB,2025-09-23T19:55:00.000,2,AI2865,AIC2865,2865,,,,,,
330,,scheduled,departure,AI,AIC,Air India,,,3,,,,,HYD,VOHS,2025-09-23T21:40:00.000,,,,,,,2025-09-23T19:55:00.000,,BOM,VABB,2025-09-23T19:55:00.000,2,AI2875,AIC2875,2875,,,,,,
331,,scheduled,departure,QP,AKJ,Akasa Air,,,,,,,,JED,OEJN,2025-09-23T22:30:00.000,H,,,,,,2025-09-23T19:55:00.000,69A,BOM,VABB,2025-09-23T19:55:00.000,2,QP561,AKJ561,561,,,,,,
332,,scheduled,departure,AI,AIC,Air India,,,2,,,,,DEL,VIDP,2025-09-23T22:15:00.000,3,,,,,,2025-09-23T20:00:00.000,,BOM,VABB,2025-09-23T20:00:00.000,2,AI2940,AIC2940,2940,,,,,,
333,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,IXC,VICG,2025-09-23T22:15:00.000,,,,,,,2025-09-23T20:00:00.000,,BOM,VABB,2025-09-23T20:00:00.000,1,VS8571,VIR8571,8571,6e,igo,indigo,6e5233,igo5233,5233
334,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,IXC,VICG,2025-09-23T22:15:00.000,,,,,,,2025-09-23T20:00:00.000,,BOM,VABB,2025-09-23T20:00:00.000,1,6E5233,IGO5233,5233,,,,,,
335,,scheduled,departure,BA,BAW,British Airways,,,003,,,,,DEL,VIDP,2025-09-23T22:15:00.000,1,,,,,,2025-09-23T20:00:00.000,51,BOM,VABB,2025-09-23T20:00:00.000,2,BA8778,BAW8778,8778,6e,igo,indigo,6e6049,igo6049,6049
336,,scheduled,departure,JL,JTL,Jet Linx Aviation,,,003,,,,,DEL,VIDP,2025-09-23T22:15:00.000,1,,,,,,2025-09-23T20:00:00.000,51,BOM,VABB,2025-09-23T20:00:00.000,2,JL9002,JTL9002,9002,6e,igo,indigo,6e6049,igo6049,6049
337,,scheduled,departure,QF,QFA,Qantas,,,003,,,,,DEL,VIDP,2025-09-23T22:15:00.000,1,,,,,,2025-09-23T20:00:00.000,51,BOM,VABB,2025-09-23T20:00:00.000,2,QF5290,QFA5290,5290,6e,igo,indigo,6e6049,igo6049,6049
338,,scheduled,departure,VS,VIR,Virgin Atlantic,,,003,,,,,DEL,VIDP,2025-09-23T22:15:00.000,1,,,,,,2025-09-23T20:00:00.000,51,BOM,VABB,2025-09-23T20:00:00.000,2,VS8537,VIR8537,8537,6e,igo,indigo,6e6049,igo6049,6049
339,,scheduled,departure,6E,IGO,IndiGo,,,003,,,,,DEL,VIDP,2025-09-23T22:15:00.000,1,,,,,,2025-09-23T20:00:00.000,51,BOM,VABB,2025-09-23T20:00:00.000,2,6E6049,IGO6049,6049,,,,,,
340,,scheduled,departure,AI,AIC,Air India,,,2,,,,,DOH,OTHH,2025-09-23T21:15:00.000,,,,,,,,71,BOM,VABB,2025-09-23T20:05:00.000,2,AI2289,AIC2289,2289,,,,,,
341,,scheduled,departure,SG,SEJ,SpiceJet,,,,,,,31,CCU,VECC,2025-09-23T23:00:00.000,,,,,,,2025-09-23T19:55:00.000,1,BOM,VABB,2025-09-23T20:10:00.000,1,SG719,SEJ719,719,,,,,,
342,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,BBI,VEBS,2025-09-23T22:40:00.000,1,,,,,,,,BOM,VABB,2025-09-23T20:15:00.000,2,VS8484,VIR8484,8484,6e,igo,indigo,6e416,igo416,416
343,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,BBI,VEBS,2025-09-23T22:40:00.000,1,,,,,,,,BOM,VABB,2025-09-23T20:15:00.000,2,6E416,IGO416,416,,,,,,
344,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,CCU,VECC,2025-09-23T23:10:00.000,,,,,,,,,BOM,VABB,2025-09-23T20:15:00.000,2,VS8513,VIR8513,8513,6e,igo,indigo,6e6287,igo6287,6287
345,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,CCU,VECC,2025-09-23T23:10:00.000,,,,,,,,,BOM,VABB,2025-09-23T20:15:00.000,2,6E6287,IGO6287,6287,,,,,,
346,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,NAG,VANP,2025-09-23T21:55:00.000,,,,,,,,,BOM,VABB,2025-09-23T20:20:00.000,1,VS8234,VIR8234,8234,6e,igo,indigo,6e5147,igo5147,5147
347,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,NAG,VANP,2025-09-23T21:55:00.000,,,,,,,,,BOM,VABB,2025-09-23T20:20:00.000,1,6E5147,IGO5147,5147,,,,,,
348,,scheduled,departure,AI,AIC,Air India,,,4,,,,,DXB,OMDB,2025-09-23T21:55:00.000,1,,,,,,,72,BOM,VABB,2025-09-23T20:25:00.000,2,AI983,AIC983,983,,,,,,
349,,scheduled,departure,QP,AKJ,Akasa Air,,,,,,,,KWI,OKKK,2025-09-23T22:00:00.000,1,,,,,,2025-09-23T20:25:00.000,,BOM,VABB,2025-09-23T20:25:00.000,2,QP571,AKJ571,571,,,,,,
350,,scheduled,departure,AI,AIC,Air India,,,,,,,,AMD,VAAH,2025-09-23T21:40:00.000,1,,,,,,,,BOM,VABB,2025-09-23T20:30:00.000,2,AI2585,AIC2585,2585,,,,,,
351,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,BHO,VABP,2025-09-23T22:05:00.000,,,,,,,,,BOM,VABB,2025-09-23T20:30:00.000,2,VS8489,VIR8489,8489,6e,igo,indigo,6e397,igo397,397
352,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,BHO,VABP,2025-09-23T22:05:00.000,,,,,,,,,BOM,VABB,2025-09-23T20:30:00.000,2,6E397,IGO397,397,,,,,,
353,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,GAU,VEGT,2025-09-23T23:40:00.000,,,,,,,,,BOM,VABB,2025-09-23T20:30:00.000,2,VS8542,VIR8542,8542,6e,igo,indigo,6e843,igo843,843
354,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,GAU,VEGT,2025-09-23T23:40:00.000,,,,,,,,,BOM,VABB,2025-09-23T20:30:00.000,2,6E843,IGO843,843,,,,,,
355,,scheduled,departure,AI,AIC,Air India,,,,,,,,DMM,OEDF,2025-09-23T22:25:00.000,,,,,,,,,BOM,VABB,2025-09-23T20:40:00.000,2,AI935,AIC935,935,,,,,,
356,,scheduled,departure,AI,AIC,Air India,,,,,,,,CMB,VCBI,2025-09-23T23:10:00.000,,,,,,,,,BOM,VABB,2025-09-23T20:40:00.000,2,AI6224,AIC6224,6224,ul,alk,srilankan airlines,ul144,alk144,144
357,,scheduled,departure,HM,SEY,Air Seychelles,,,,,,,,CMB,VCBI,2025-09-23T23:10:00.000,,,,,,,,,BOM,VABB,2025-09-23T20:40:00.000,2,HM6247,SEY6247,6247,ul,alk,srilankan airlines,ul144,alk144,144
358,,scheduled,departure,UL,ALK,SriLankan Airlines,,,,,,,,CMB,VCBI,2025-09-23T23:10:00.000,,,,,,,,,BOM,VABB,2025-09-23T20:40:00.000,2,UL144,ALK144,144,,,,,,
359,,scheduled,departure,AF,AFR,Air France,,,03,,,,A1,BLR,VOBL,2025-09-23T22:45:00.000,1,,,,,,,,BOM,VABB,2025-09-23T20:45:00.000,1,AF6462,AFR6462,6462,6e,igo,indigo,6e5252,igo5252,5252
360,,scheduled,departure,JL,JTL,Jet Linx Aviation,,,03,,,,A1,BLR,VOBL,2025-09-23T22:45:00.000,1,,,,,,,,BOM,VABB,2025-09-23T20:45:00.000,1,JL9772,JTL9772,9772,6e,igo,indigo,6e5252,igo5252,5252
361,,scheduled,departure,KL,KLM,KLM,,,03,,,,A1,BLR,VOBL,2025-09-23T22:45:00.000,1,,,,,,,,BOM,VABB,2025-09-23T20:45:00.000,1,KL4759,KLM4759,4759,6e,igo,indigo,6e5252,igo5252,5252
362,,scheduled,departure,QF,QFA,Qantas,,,03,,,,A1,BLR,VOBL,2025-09-23T22:45:00.000,1,,,,,,,,BOM,VABB,2025-09-23T20:45:00.000,1,QF5078,QFA5078,5078,6e,igo,indigo,6e5252,igo5252,5252
363,,scheduled,departure,VS,VIR,Virgin Atlantic,,,03,,,,A1,BLR,VOBL,2025-09-23T22:45:00.000,1,,,,,,,,BOM,VABB,2025-09-23T20:45:00.000,1,VS8498,VIR8498,8498,6e,igo,indigo,6e5252,igo5252,5252
364,,scheduled,departure,6E,IGO,IndiGo,,,03,,,,A1,BLR,VOBL,2025-09-23T22:45:00.000,1,,,,,,,,BOM,VABB,2025-09-23T20:45:00.000,1,6E5252,IGO5252,5252,,,,,,
365,,scheduled,departure,AI,AIC,Air India,,,,,,,,GOI,VOGO,2025-09-23T22:05:00.000,,,,,,,,,BOM,VABB,2025-09-23T20:45:00.000,2,AI2505,AIC2505,2505,,,,,,
366,,scheduled,departure,LX,SWR,SWISS,,,4,,,,,DEL,VIDP,2025-09-23T23:10:00.000,3,,,,,,,,BOM,VABB,2025-09-23T20:50:00.000,2,LX9855,SWR9855,9855,ai,aic,air india,ai2988,aic2988,2988
367,,scheduled,departure,AI,AIC,Air India,,,4,,,,,DEL,VIDP,2025-09-23T23:10:00.000,3,,,,,,,,BOM,VABB,2025-09-23T20:50:00.000,2,AI2988,AIC2988,2988,,,,,,
368,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,IDR,VAID,2025-09-23T22:10:00.000,,,,,,,2025-09-23T20:40:00.000,,BOM,VABB,2025-09-23T20:50:00.000,1,VS8563,VIR8563,8563,6e,igo,indigo,6e5136,igo5136,5136
369,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,IDR,VAID,2025-09-23T22:10:00.000,,,,,,,2025-09-23T20:40:00.000,,BOM,VABB,2025-09-23T20:50:00.000,1,6E5136,IGO5136,5136,,,,,,
370,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,JAI,VIJP,2025-09-23T22:45:00.000,2,,,,,,2025-09-23T20:55:00.000,,BOM,VABB,2025-09-23T21:00:00.000,2,VS8579,VIR8579,8579,6e,igo,indigo,6e287,igo287,287
371,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,JAI,VIJP,2025-09-23T22:45:00.000,2,,,,,,2025-09-23T20:55:00.000,,BOM,VABB,2025-09-23T21:00:00.000,2,6E287,IGO287,287,,,,,,
372,,scheduled,departure,LH,DLH,Lufthansa,,,,,,,,MAA,VOMM,2025-09-23T23:10:00.000,4,,,,,,,87A,BOM,VABB,2025-09-23T21:00:00.000,2,LH5523,DLH5523,5523,ai,aic,air india,ai2827,aic2827,2827
373,,scheduled,departure,AI,AIC,Air India,,,,,,,,MAA,VOMM,2025-09-23T23:10:00.000,4,,,,,,,87A,BOM,VABB,2025-09-23T21:00:00.000,2,AI2827,AIC2827,2827,,,,,,
374,,scheduled,departure,AI,AIC,Air India,,,,,,,,JAI,VIJP,2025-09-23T23:10:00.000,2,,,,,,,,BOM,VABB,2025-09-23T21:10:00.000,2,AI2565,AIC2565,2565,,,,,,
375,,scheduled,departure,QP,AKJ,Akasa Air,,,,,,,,AMD,VAAH,2025-09-23T22:40:00.000,1,,,,,,2025-09-23T21:10:00.000,26,BOM,VABB,2025-09-23T21:10:00.000,1,QP1528,AKJ1528,1528,,,,,,
376,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,GOI,VOGO,2025-09-23T22:25:00.000,,,,,,,2025-09-23T21:05:00.000,,BOM,VABB,2025-09-23T21:10:00.000,1,VS8244,VIR8244,8244,6e,igo,indigo,6e5137,igo5137,5137
377,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,GOI,VOGO,2025-09-23T22:25:00.000,,,,,,,2025-09-23T21:05:00.000,,BOM,VABB,2025-09-23T21:10:00.000,1,6E5137,IGO5137,5137,,,,,,
378,,scheduled,departure,JL,JTL,Jet Linx Aviation,,,007,,,,,DEL,VIDP,2025-09-23T23:30:00.000,1,,,,,,,,BOM,VABB,2025-09-23T21:15:00.000,2,JL9278,JTL9278,9278,6e,igo,indigo,6e102,igo102,102
379,,scheduled,departure,QF,QFA,Qantas,,,007,,,,,DEL,VIDP,2025-09-23T23:30:00.000,1,,,,,,,,BOM,VABB,2025-09-23T21:15:00.000,2,QF5266,QFA5266,5266,6e,igo,indigo,6e102,igo102,102
380,,scheduled,departure,VS,VIR,Virgin Atlantic,,,007,,,,,DEL,VIDP,2025-09-23T23:30:00.000,1,,,,,,,,BOM,VABB,2025-09-23T21:15:00.000,2,VS8521,VIR8521,8521,6e,igo,indigo,6e102,igo102,102
381,,scheduled,departure,6E,IGO,IndiGo,,,007,,,,,DEL,VIDP,2025-09-23T23:30:00.000,1,,,,,,,,BOM,VABB,2025-09-23T21:15:00.000,2,6E102,IGO102,102,,,,,,
382,,scheduled,departure,AI,AIC,Air India,,,,,,,,AUH,OMAA,2025-09-23T23:15:00.000,A,,,,,,,,BOM,VABB,2025-09-23T21:30:00.000,2,AI945,AIC945,945,,,,,,
383,,scheduled,departure,LH,DLH,Lufthansa,,,7A,,,,D10,BLR,VOBL,2025-09-23T23:35:00.000,2,,,,,,,,BOM,VABB,2025-09-23T21:30:00.000,2,LH5266,DLH5266,5266,ai,aic,air india,ai2401,aic2401,2401
384,,scheduled,departure,AI,AIC,Air India,,,7A,,,,D10,BLR,VOBL,2025-09-23T23:35:00.000,2,,,,,,,,BOM,VABB,2025-09-23T21:30:00.000,2,AI2401,AIC2401,2401,,,,,,
385,,scheduled,departure,AI,AIC,Air India,,,,,,,,MCT,OOMS,2025-09-23T22:40:00.000,,,,,,,,,BOM,VABB,2025-09-23T21:35:00.000,2,AI9141,AIC9141,9141,ix,axb,air india express,ix235,axb235,235
386,,scheduled,departure,IX,AXB,Air India Express,,,,,,,,MCT,OOMS,2025-09-23T22:40:00.000,,,,,,,,,BOM,VABB,2025-09-23T21:35:00.000,2,IX235,AXB235,235,,,,,,
387,,scheduled,departure,VS,VIR,Virgin Atlantic,,,5,,,,,HYD,VOHS,2025-09-23T23:20:00.000,,,,,,,,,BOM,VABB,2025-09-23T21:40:00.000,2,VS8555,VIR8555,8555,6e,igo,indigo,6e6274,igo6274,6274
388,,scheduled,departure,6E,IGO,IndiGo,,,5,,,,,HYD,VOHS,2025-09-23T23:20:00.000,,,,,,,,,BOM,VABB,2025-09-23T21:40:00.000,2,6E6274,IGO6274,6274,,,,,,
389,,scheduled,departure,AI,AIC,Air India,,,,,,,,LKO,VILK,2025-09-23T23:55:00.000,3,,,,,,,,BOM,VABB,2025-09-23T21:40:00.000,2,AI9753,AIC9753,9753,ix,axb,air india express,ix1219,axb1219,1219
390,,scheduled,departure,IX,AXB,Air India Express,,,,,,,,LKO,VILK,2025-09-23T23:55:00.000,3,,,,,,,,BOM,VABB,2025-09-23T21:40:00.000,2,IX1219,AXB1219,1219,,,,,,
391,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,MCT,OOMS,2025-09-23T22:55:00.000,,,,,5,,2025-09-23T21:45:00.000,,BOM,VABB,2025-09-23T21:40:00.000,2,6E1267,IGO1267,1267,,,,,,
392,,scheduled,departure,GF,GFA,Gulf Air,,,1,,,,20A,BAH,OBBI,2025-09-23T23:00:00.000,,,,,,,2025-09-23T21:45:00.000,67B,BOM,VABB,2025-09-23T21:45:00.000,2,GF65,GFA65,65,,,,,,
393,,scheduled,departure,6E,IGO,IndiGo,,,A08,,,,17A,BAH,OBBI,2025-09-23T22:45:00.000,,,,,,,,,BOM,VABB,2025-09-23T21:45:00.000,2,6E1201,IGO1201,1201,,,,,,
394,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,AMD,VAAH,2025-09-23T23:05:00.000,1,,,,,,,,BOM,VABB,2025-09-23T21:45:00.000,1,VS8481,VIR8481,8481,6e,igo,indigo,6e5283,igo5283,5283
395,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,AMD,VAAH,2025-09-23T23:05:00.000,1,,,,,,,,BOM,VABB,2025-09-23T21:45:00.000,1,6E5283,IGO5283,5283,,,,,,
396,,scheduled,departure,AI,AIC,Air India,,,,,,,,CCU,VECC,2025-09-24T00:50:00.000,,,,,,,,,BOM,VABB,2025-09-23T21:50:00.000,2,AI675,AIC675,675,,,,,,
397,,scheduled,departure,QR,QTR,Qatar Airways,,,2,,,,,DOH,OTHH,2025-09-23T22:50:00.000,,,,,,,,,BOM,VABB,2025-09-23T21:50:00.000,2,QR4773,QTR4773,4773,6e,igo,indigo,6e1341,igo1341,1341
398,,scheduled,departure,6E,IGO,IndiGo,,,2,,,,,DOH,OTHH,2025-09-23T22:50:00.000,,,,,,,,,BOM,VABB,2025-09-23T21:50:00.000,2,6E1341,IGO1341,1341,,,,,,
399,,scheduled,departure,YG,HYT,YTO Cargo Airlines,,,,,,,,NNG,ZGNN,2025-09-24T05:20:00.000,,,,,,,,,BOM,VABB,2025-09-23T21:50:00.000,,YG9150,HYT9150,9150,,,,,,
400,,scheduled,departure,LH,DLH,Lufthansa,,,,,,,,DEL,VIDP,2025-09-24T00:15:00.000,3,,,,,,,,BOM,VABB,2025-09-23T21:55:00.000,2,LH5260,DLH5260,5260,ai,aic,air india,ai2950,aic2950,2950
401,,scheduled,departure,AI,AIC,Air India,,,,,,,,DEL,VIDP,2025-09-24T00:15:00.000,3,,,,,,,,BOM,VABB,2025-09-23T21:55:00.000,2,AI2950,AIC2950,2950,,,,,,
402,,scheduled,departure,G9,ABY,Air Arabia,,,,,,,,SHJ,OMSJ,2025-09-23T23:25:00.000,,,,,,,,,BOM,VABB,2025-09-23T21:55:00.000,2,G9402,ABY402,402,,,,,,
403,,scheduled,departure,QP,AKJ,Akasa Air,,,5A,,,,A3,BLR,VOBL,2025-09-24T00:05:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:00:00.000,1,QP1367,AKJ1367,1367,,,,,,
404,,scheduled,departure,BA,BAW,British Airways,,,,,,,,MAA,VOMM,2025-09-24T00:05:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:00:00.000,1,BA8792,BAW8792,8792,6e,igo,indigo,6e5291,igo5291,5291
405,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,MAA,VOMM,2025-09-24T00:05:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:00:00.000,1,VS8593,VIR8593,8593,6e,igo,indigo,6e5291,igo5291,5291
406,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,MAA,VOMM,2025-09-24T00:05:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:00:00.000,1,6E5291,IGO5291,5291,,,,,,
407,,scheduled,departure,JL,JTL,Jet Linx Aviation,,,3,,,,A7,BLR,VOBL,2025-09-24T00:05:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:00:00.000,1,JL9774,JTL9774,9774,6e,igo,indigo,6e5388,igo5388,5388
408,,scheduled,departure,QF,QFA,Qantas,,,3,,,,A7,BLR,VOBL,2025-09-24T00:05:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:00:00.000,1,QF5070,QFA5070,5070,6e,igo,indigo,6e5388,igo5388,5388
409,,scheduled,departure,VS,VIR,Virgin Atlantic,,,3,,,,A7,BLR,VOBL,2025-09-24T00:05:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:00:00.000,1,VS8504,VIR8504,8504,6e,igo,indigo,6e5388,igo5388,5388
410,,scheduled,departure,6E,IGO,IndiGo,,,3,,,,A7,BLR,VOBL,2025-09-24T00:05:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:00:00.000,1,6E5388,IGO5388,5388,,,,,,
411,,scheduled,departure,LH,DLH,Lufthansa,,,4,,,,,HYD,VOHS,2025-09-23T23:55:00.000,,,,,,,,,BOM,VABB,2025-09-23T22:15:00.000,2,LH5521,DLH5521,5521,ai,aic,air india,ai2869,aic2869,2869
412,,scheduled,departure,AI,AIC,Air India,,,4,,,,,HYD,VOHS,2025-09-23T23:55:00.000,,,,,,,,,BOM,VABB,2025-09-23T22:15:00.000,2,AI2869,AIC2869,2869,,,,,,
413,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,GOI,VOGO,2025-09-23T23:30:00.000,,,,,,,,,BOM,VABB,2025-09-23T22:15:00.000,1,VS8544,VIR8544,8544,6e,igo,indigo,6e5106,igo5106,5106
414,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,GOI,VOGO,2025-09-23T23:30:00.000,,,,,,,,,BOM,VABB,2025-09-23T22:15:00.000,1,6E5106,IGO5106,5106,,,,,,
415,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,NAG,VANP,2025-09-23T23:55:00.000,,,,,,,,,BOM,VABB,2025-09-23T22:20:00.000,2,VS8597,VIR8597,8597,6e,igo,indigo,6e278,igo278,278
416,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,NAG,VANP,2025-09-23T23:55:00.000,,,,,,,,,BOM,VABB,2025-09-23T22:20:00.000,2,6E278,IGO278,278,,,,,,
417,,scheduled,departure,EK,UAE,Emirates,,,,,,,,DXB,OMDB,2025-09-24T00:05:00.000,3,,,,,,2025-09-23T22:25:00.000,,BOM,VABB,2025-09-23T22:25:00.000,2,EK509,UAE509,509,,,,,,
418,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,RKT,OMRK,2025-09-23T23:50:00.000,,,,,,,,,BOM,VABB,2025-09-23T22:25:00.000,2,6E1491,IGO1491,1491,,,,,,
419,,cancelled,departure,AA,AAL,American Airlines,,,,,,,,HKG,VHHH,2025-09-24T07:00:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:30:00.000,2,AA8888,AAL8888,8888,cx,cpa,cathay pacific,cx696,cpa696,696
420,,cancelled,departure,JL,JTL,Jet Linx Aviation,,,,,,,,HKG,VHHH,2025-09-24T07:00:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:30:00.000,2,JL7902,JTL7902,7902,cx,cpa,cathay pacific,cx696,cpa696,696
421,,cancelled,departure,OM,MGL,Miat - Mongolian Airlines,,,,,,,,HKG,VHHH,2025-09-24T07:00:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:30:00.000,2,OM5642,MGL5642,5642,cx,cpa,cathay pacific,cx696,cpa696,696
422,,cancelled,departure,CX,CPA,Cathay Pacific,,,,,,,,HKG,VHHH,2025-09-24T07:00:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:30:00.000,2,CX696,CPA696,696,,,,,,
