status,type,airline.iataCode,airline.name,arrival.actualTime,arrival.delay,arrival.estimatedTime,arrival.iataCode,arrival.scheduledTime,departure.actualTime,departure.delay,departure.estimatedTime,departure.iataCode,departure.scheduledTime,flight.iataNumber,orig_country,dest_country,departure_hour,arrival_hour,departure_delay_flag,arrival_delay_flag,total_delay,flight_type,flight_duration
active,departure,AI,Air India,,19.0,2025-09-23 15:48:00,MAA,2025-09-23 15:30:00,2025-09-23 14:10:00,36.0,2025-09-23 13:48:00,BOM,2025-09-23 13:35:00,AI2615,India,India,13,15,True,True,55.0,Domestic,
active,departure,QP,Akasa Air,,,2025-09-23 17:05:00,GAU,2025-09-23 17:05:00,2025-09-23 14:08:00,34.0,2025-09-23 13:35:00,BOM,2025-09-23 13:35:00,QP1503,India,India,13,17,True,False,34.0,Domestic,
active,departure,JL,Jet Linx Aviation,,,2025-09-23 15:20:00,DEL,2025-09-23 16:00:00,2025-09-23 13:38:00,4.0,2025-09-23 13:23:00,BOM,2025-09-23 13:35:00,JL9264,India,India,13,16,True,False,4.0,Domestic,
active,departure,QF,Qantas,,,2025-09-23 15:20:00,DEL,2025-09-23 16:00:00,2025-09-23 13:38:00,4.0,2025-09-23 13:23:00,BOM,2025-09-23 13:35:00,QF5274,India,India,13,16,True,False,4.0,Domestic,
active,departure,VS,Virgin Atlantic,,,2025-09-23 15:20:00,DEL,2025-09-23 16:00:00,2025-09-23 13:38:00,4.0,2025-09-23 13:23:00,BOM,2025-09-23 13:35:00,VS8524,India,India,13,16,True,False,4.0,Domestic,
active,departure,6E,IndiGo,,,2025-09-23 15:20:00,DEL,2025-09-23 16:00:00,2025-09-23 13:38:00,4.0,2025-09-23 13:23:00,BOM,2025-09-23 13:35:00,6E615,India,India,13,16,True,False,4.0,Domestic,
active,departure,6E,IndiGo,,,2025-09-23 15:14:00,IXM,2025-09-23 15:55:00,2025-09-23 13:33:00,,2025-09-23 13:35:00,BOM,2025-09-23 13:40:00,6E2528,India,India,13,15,False,False,0.0,Domestic,
active,departure,VS,Virgin Atlantic,,,2025-09-23 15:57:00,SXR,2025-09-23 16:40:00,2025-09-23 13:45:00,1.0,2025-09-23 13:40:00,BOM,2025-09-23 13:45:00,VS8606,India,India,13,16,True,False,1.0,Domestic,
active,departure,6E,IndiGo,,,2025-09-23 15:57:00,SXR,2025-09-23 16:40:00,2025-09-23 13:45:00,1.0,2025-09-23 13:40:00,BOM,2025-09-23 13:45:00,6E214,India,India,13,16,True,False,1.0,Domestic,
active,departure,VS,Virgin Atlantic,,,2025-09-23 15:52:00,MAA,2025-09-23 16:00:00,2025-09-23 14:16:00,31.0,2025-09-23 14:05:00,BOM,2025-09-23 13:45:00,VS8596,India,India,13,16,True,False,31.0,Domestic,
active,departure,6E,IndiGo,,,2025-09-23 15:52:00,MAA,2025-09-23 16:00:00,2025-09-23 14:16:00,31.0,2025-09-23 14:05:00,BOM,2025-09-23 13:45:00,6E5337,India,India,13,16,True,False,31.0,Domestic,
active,departure,SQ,Singapore Airlines,,,2025-09-23 16:22:00,CCU,2025-09-23 16:50:00,2025-09-23 13:58:00,9.0,2025-09-23 13:41:00,BOM,2025-09-23 13:50:00,SQ4853,India,India,13,16,True,False,9.0,Domestic,
active,departure,AI,Air India,,,2025-09-23 16:22:00,CCU,2025-09-23 16:50:00,2025-09-23 13:58:00,9.0,2025-09-23 13:41:00,BOM,2025-09-23 13:50:00,AI2773,India,India,13,16,True,False,9.0,Domestic,
active,departure,EY,Etihad Airways,,,2025-09-23 14:59:00,AUH,2025-09-23 15:35:00,2025-09-23 13:59:00,10.0,2025-09-23 14:15:00,BOM,2025-09-23 13:50:00,EY203,India,United Arab Emirates,13,15,True,False,10.0,International,
unknown,departure,9I,Alliance Air,,,,DIU,2025-09-23 14:55:00,,,,BOM,2025-09-23 13:50:00,9I623,India,India,13,14,False,False,0.0,Domestic,
active,departure,JL,Jet Linx Aviation,,,2025-09-23 15:23:00,BLR,2025-09-23 16:05:00,2025-09-23 14:05:00,5.0,2025-09-23 13:42:00,BOM,2025-09-23 14:00:00,JL9762,India,India,14,16,True,False,5.0,Domestic,
active,departure,QF,Qantas,,,2025-09-23 15:23:00,BLR,2025-09-23 16:05:00,2025-09-23 14:05:00,5.0,2025-09-23 13:42:00,BOM,2025-09-23 14:00:00,QF5052,India,India,14,16,True,False,5.0,Domestic,
active,departure,VS,Virgin Atlantic,,,2025-09-23 15:23:00,BLR,2025-09-23 16:05:00,2025-09-23 14:05:00,5.0,2025-09-23 13:42:00,BOM,2025-09-23 14:00:00,VS8503,India,India,14,16,True,False,5.0,Domestic,
active,departure,6E,IndiGo,,,2025-09-23 15:23:00,BLR,2025-09-23 16:05:00,2025-09-23 14:05:00,5.0,2025-09-23 13:42:00,BOM,2025-09-23 14:00:00,6E5382,India,India,14,16,True,False,5.0,Domestic,
active,departure,BA,British Airways,,,2025-09-23 15:04:00,GOI,2025-09-23 15:25:00,2025-09-23 14:19:00,10.0,2025-09-23 14:00:00,BOM,2025-09-23 14:10:00,BA8014,India,India,14,15,True,False,10.0,Domestic,
active,departure,VS,Virgin Atlantic,,,2025-09-23 15:04:00,GOI,2025-09-23 15:25:00,2025-09-23 14:19:00,10.0,2025-09-23 14:00:00,BOM,2025-09-23 14:10:00,VS8545,India,India,14,15,True,False,10.0,Domestic,
active,departure,6E,IndiGo,,,2025-09-23 15:04:00,GOI,2025-09-23 15:25:00,2025-09-23 14:19:00,10.0,2025-09-23 14:00:00,BOM,2025-09-23 14:10:00,6E5141,India,India,14,15,True,False,10.0,Domestic,
active,departure,AI,Air India,,,2025-09-23 15:35:00,UDR,2025-09-23 16:00:00,2025-09-23 14:34:00,9.0,2025-09-23 14:22:00,BOM,2025-09-23 14:25:00,AI2595,India,India,14,16,True,False,9.0,Domestic,
active,departure,QP,Akasa Air,,,2025-09-23 16:35:00,LKO,2025-09-23 16:50:00,2025-09-23 14:48:00,13.0,2025-09-23 14:35:00,BOM,2025-09-23 14:35:00,QP1451,India,India,14,16,True,False,13.0,Domestic,
active,departure,AI,Air India,,,,DEL,2025-09-23 16:55:00,,40.0,2025-09-23 15:20:00,BOM,2025-09-23 14:40:00,AI2944,India,India,14,16,True,False,40.0,Domestic,
active,departure,BA,British Airways,,,2025-09-23 16:01:00,NAG,2025-09-23 16:15:00,2025-09-23 14:51:00,12.0,2025-09-23 14:32:00,BOM,2025-09-23 14:40:00,BA7945,India,India,14,16,True,False,12.0,Domestic,
active,departure,VS,Virgin Atlantic,,,2025-09-23 16:01:00,NAG,2025-09-23 16:15:00,2025-09-23 14:51:00,12.0,2025-09-23 14:32:00,BOM,2025-09-23 14:40:00,VS8599,India,India,14,16,True,False,12.0,Domestic,
active,departure,6E,IndiGo,,,2025-09-23 16:01:00,NAG,2025-09-23 16:15:00,2025-09-23 14:51:00,12.0,2025-09-23 14:32:00,BOM,2025-09-23 14:40:00,6E6802,India,India,14,16,True,False,12.0,Domestic,
active,departure,AI,Air India,,,2025-09-23 16:59:00,IXC,2025-09-23 17:15:00,2025-09-23 15:04:00,20.0,2025-09-23 14:47:00,BOM,2025-09-23 14:45:00,AI2659,India,India,14,17,True,False,20.0,Domestic,
active,departure,6E,IndiGo,,,2025-09-23 15:43:00,HBX,2025-09-23 16:00:00,2025-09-23 14:50:00,6.0,2025-09-23 14:40:00,BOM,2025-09-23 14:45:00,6E736,India,India,14,16,True,False,6.0,Domestic,
active,departure,OV,SalamAir,,,2025-09-23 15:37:00,MCT,2025-09-23 16:05:00,2025-09-23 14:59:00,10.0,2025-09-23 14:43:00,BOM,2025-09-23 14:50:00,OV8020,India,Oman,14,16,True,False,10.0,International,
active,departure,WY,Oman Air,,,2025-09-23 15:37:00,MCT,2025-09-23 16:05:00,2025-09-23 14:59:00,10.0,2025-09-23 14:43:00,BOM,2025-09-23 14:50:00,WY204,India,Oman,14,16,True,False,10.0,International,
active,departure,ET,Ethiopian Airlines,,1.0,2025-09-23 16:31:00,HYD,2025-09-23 16:30:00,2025-09-23 15:22:00,23.0,2025-09-23 14:59:00,BOM,2025-09-23 15:00:00,ET1223,India,India,15,16,True,True,24.0,Domestic,
active,departure,SQ,Singapore Airlines,,1.0,2025-09-23 16:31:00,HYD,2025-09-23 16:30:00,2025-09-23 15:22:00,23.0,2025-09-23 14:59:00,BOM,2025-09-23 15:00:00,SQ4860,India,India,15,16,True,True,24.0,Domestic,
active,departure,AI,Air India,,1.0,2025-09-23 16:31:00,HYD,2025-09-23 16:30:00,2025-09-23 15:22:00,23.0,2025-09-23 14:59:00,BOM,2025-09-23 15:00:00,AI2446,India,India,15,16,True,True,24.0,Domestic,
active,departure,SG,SpiceJet,,,2025-09-23 16:52:00,VNS,2025-09-23 17:15:00,2025-09-23 15:03:00,4.0,2025-09-23 14:46:00,BOM,2025-09-23 15:00:00,SG715,India,India,15,17,True,False,4.0,Domestic,
active,departure,6E,IndiGo,,,,GOP,2025-09-23 17:20:00,,40.0,2025-09-23 15:40:00,BOM,2025-09-23 15:00:00,6E5186,India,India,15,17,True,False,40.0,Domestic,
active,departure,BA,British Airways,,,2025-09-23 16:54:00,DEL,2025-09-23 17:15:00,2025-09-23 15:09:00,10.0,2025-09-23 14:55:00,BOM,2025-09-23 15:00:00,BA8775,India,India,15,17,True,False,10.0,Domestic,
active,departure,JL,Jet Linx Aviation,,,2025-09-23 16:54:00,DEL,2025-09-23 17:15:00,2025-09-23 15:09:00,10.0,2025-09-23 14:55:00,BOM,2025-09-23 15:00:00,JL9004,India,India,15,17,True,False,10.0,Domestic,
active,departure,QF,Qantas,,,2025-09-23 16:54:00,DEL,2025-09-23 17:15:00,2025-09-23 15:09:00,10.0,2025-09-23 14:55:00,BOM,2025-09-23 15:00:00,QF5304,India,India,15,17,True,False,10.0,Domestic,
active,departure,VS,Virgin Atlantic,,,2025-09-23 16:54:00,DEL,2025-09-23 17:15:00,2025-09-23 15:09:00,10.0,2025-09-23 14:55:00,BOM,2025-09-23 15:00:00,VS8529,India,India,15,17,True,False,10.0,Domestic,
active,departure,6E,IndiGo,,,2025-09-23 16:54:00,DEL,2025-09-23 17:15:00,2025-09-23 15:09:00,10.0,2025-09-23 14:55:00,BOM,2025-09-23 15:00:00,6E6704,India,India,15,17,True,False,10.0,Domestic,
active,departure,BA,British Airways,,,2025-09-23 16:33:00,CCJ,2025-09-23 17:00:00,2025-09-23 15:07:00,7.0,2025-09-23 14:55:00,BOM,2025-09-23 15:00:00,BA7927,India,India,15,17,True,False,7.0,Domestic,
active,departure,6E,IndiGo,,,2025-09-23 16:33:00,CCJ,2025-09-23 17:00:00,2025-09-23 15:07:00,7.0,2025-09-23 14:55:00,BOM,2025-09-23 15:00:00,6E6931,India,India,15,17,True,False,7.0,Domestic,
active,departure,AI,Air India,,11.0,2025-09-23 16:31:00,AMD,2025-09-23 16:20:00,2025-09-23 15:37:00,32.0,2025-09-23 15:11:00,BOM,2025-09-23 15:05:00,AI2513,India,India,15,16,True,True,43.0,Domestic,
active,departure,VS,Virgin Atlantic,,,,CCU,2025-09-23 17:50:00,,170.0,2025-09-23 17:55:00,BOM,2025-09-23 15:05:00,VS8511,India,India,15,17,True,False,170.0,Domestic,
active,departure,6E,IndiGo,,,,CCU,2025-09-23 17:50:00,,170.0,2025-09-23 17:55:00,BOM,2025-09-23 15:05:00,6E5354,India,India,15,17,True,False,170.0,Domestic,
active,departure,SQ,Singapore Airlines,,,2025-09-23 19:57:00,LHR,2025-09-23 20:20:00,2025-09-23 15:26:00,17.0,2025-09-23 15:20:00,BOM,2025-09-23 15:10:00,SQ4927,India,United Kingdom,15,20,True,False,17.0,International,
active,departure,AI,Air India,,,2025-09-23 19:57:00,LHR,2025-09-23 20:20:00,2025-09-23 15:26:00,17.0,2025-09-23 15:20:00,BOM,2025-09-23 15:10:00,AI131,India,United Kingdom,15,20,True,False,17.0,International,
active,departure,SQ,Singapore Airlines,,,2025-09-23 17:05:00,DEL,2025-09-23 17:25:00,2025-09-23 15:21:00,11.0,2025-09-23 15:02:00,BOM,2025-09-23 15:10:00,SQ4862,India,India,15,17,True,False,11.0,Domestic,
active,departure,AI,Air India,,,2025-09-23 17:05:00,DEL,2025-09-23 17:25:00,2025-09-23 15:21:00,11.0,2025-09-23 15:02:00,BOM,2025-09-23 15:10:00,AI2442,India,India,15,17,True,False,11.0,Domestic,
active,departure,JL,Jet Linx Aviation,,,2025-09-23 16:52:00,BLR,2025-09-23 17:15:00,2025-09-23 15:34:00,19.0,2025-09-23 15:05:00,BOM,2025-09-23 15:15:00,JL9764,India,India,15,17,True,False,19.0,Domestic,
active,departure,QF,Qantas,,,2025-09-23 16:52:00,BLR,2025-09-23 17:15:00,2025-09-23 15:34:00,19.0,2025-09-23 15:05:00,BOM,2025-09-23 15:15:00,QF5072,India,India,15,17,True,False,19.0,Domestic,
active,departure,VS,Virgin Atlantic,,,2025-09-23 16:52:00,BLR,2025-09-23 17:15:00,2025-09-23 15:34:00,19.0,2025-09-23 15:05:00,BOM,2025-09-23 15:15:00,VS8499,India,India,15,17,True,False,19.0,Domestic,
active,departure,6E,IndiGo,,,2025-09-23 16:52:00,BLR,2025-09-23 17:15:00,2025-09-23 15:34:00,19.0,2025-09-23 15:05:00,BOM,2025-09-23 15:15:00,6E5071,India,India,15,17,True,False,19.0,Domestic,
active,departure,BA,British Airways,,,2025-09-23 16:13:00,AMD,2025-09-23 16:35:00,2025-09-23 15:28:00,13.0,2025-09-23 15:03:00,BOM,2025-09-23 15:15:00,BA8005,India,India,15,16,True,False,13.0,Domestic,
active,departure,TK,Turkish Airlines,,,2025-09-23 16:13:00,AMD,2025-09-23 16:35:00,2025-09-23 15:28:00,13.0,2025-09-23 15:03:00,BOM,2025-09-23 15:15:00,TK4669,India,India,15,16,True,False,13.0,Domestic,
active,departure,VS,Virgin Atlantic,,,2025-09-23 16:13:00,AMD,2025-09-23 16:35:00,2025-09-23 15:28:00,13.0,2025-09-23 15:03:00,BOM,2025-09-23 15:15:00,VS8476,India,India,15,16,True,False,13.0,Domestic,
active,departure,6E,IndiGo,,,2025-09-23 16:13:00,AMD,2025-09-23 16:35:00,2025-09-23 15:28:00,13.0,2025-09-23 15:03:00,BOM,2025-09-23 15:15:00,6E5201,India,India,15,16,True,False,13.0,Domestic,
active,departure,SQ,Singapore Airlines,,,2025-09-23 17:07:00,BLR,2025-09-23 17:25:00,2025-09-23 15:47:00,27.0,2025-09-23 15:20:00,BOM,2025-09-23 15:20:00,SQ4873,India,India,15,17,True,False,27.0,Domestic,
active,departure,AI,Air India,,,2025-09-23 17:07:00,BLR,2025-09-23 17:25:00,2025-09-23 15:47:00,27.0,2025-09-23 15:20:00,BOM,2025-09-23 15:20:00,AI2853,India,India,15,17,True,False,27.0,Domestic,
active,departure,BA,British Airways,,,2025-09-23 16:39:00,HYD,2025-09-23 16:50:00,2025-09-23 15:35:00,15.0,2025-09-23 15:15:00,BOM,2025-09-23 15:20:00,BA8789,India,India,15,16,True,False,15.0,Domestic,
active,departure,VS,Virgin Atlantic,,,2025-09-23 16:39:00,HYD,2025-09-23 16:50:00,2025-09-23 15:35:00,15.0,2025-09-23 15:15:00,BOM,2025-09-23 15:20:00,VS8561,India,India,15,16,True,False,15.0,Domestic,
active,departure,6E,IndiGo,,,2025-09-23 16:39:00,HYD,2025-09-23 16:50:00,2025-09-23 15:35:00,15.0,2025-09-23 15:15:00,BOM,2025-09-23 15:20:00,6E5386,India,India,15,16,True,False,15.0,Domestic,
active,departure,6E,IndiGo,,,2025-09-23 21:26:00,HKT,2025-09-23 21:35:00,2025-09-23 15:49:00,25.0,2025-09-23 15:27:00,BOM,2025-09-23 15:25:00,6E1089,India,Thailand,15,21,True,False,25.0,International,
active,departure,6E,IndiGo,,,2025-09-23 16:52:00,DXB,2025-09-23 16:55:00,2025-09-23 15:55:00,30.0,2025-09-23 15:34:00,BOM,2025-09-23 15:25:00,6E1453,India,United Arab Emirates,15,16,True,False,30.0,International,
active,departure,ET,Ethiopian Airlines,,,2025-09-23 16:39:00,GOI,2025-09-23 16:50:00,2025-09-23 15:52:00,22.0,2025-09-23 15:30:00,BOM,2025-09-23 15:30:00,ET1153,India,India,15,16,True,False,22.0,Domestic,
active,departure,SQ,Singapore Airlines,,,2025-09-23 16:39:00,GOI,2025-09-23 16:50:00,2025-09-23 15:52:00,22.0,2025-09-23 15:30:00,BOM,2025-09-23 15:30:00,SQ4979,India,India,15,16,True,False,22.0,Domestic,
active,departure,AI,Air India,,,2025-09-23 16:39:00,GOI,2025-09-23 16:50:00,2025-09-23 15:52:00,22.0,2025-09-23 15:30:00,BOM,2025-09-23 15:30:00,AI2745,India,India,15,16,True,False,22.0,Domestic,
active,departure,VS,Virgin Atlantic,,4.0,2025-09-23 17:28:00,RPR,2025-09-23 17:25:00,2025-09-23 15:57:00,28.0,2025-09-23 15:37:00,BOM,2025-09-23 15:30:00,VS8605,India,India,15,17,True,True,32.0,Domestic,
active,departure,6E,IndiGo,,4.0,2025-09-23 17:28:00,RPR,2025-09-23 17:25:00,2025-09-23 15:57:00,28.0,2025-09-23 15:37:00,BOM,2025-09-23 15:30:00,6E2723,India,India,15,17,True,True,32.0,Domestic,
active,departure,BA,British Airways,,2.0,2025-09-23 17:37:00,MAA,2025-09-23 17:35:00,2025-09-23 16:03:00,29.0,2025-09-23 15:38:00,BOM,2025-09-23 15:35:00,BA8791,India,India,15,17,True,True,31.0,Domestic,
active,departure,VS,Virgin Atlantic,,2.0,2025-09-23 17:37:00,MAA,2025-09-23 17:35:00,2025-09-23 16:03:00,29.0,2025-09-23 15:38:00,BOM,2025-09-23 15:35:00,VS8592,India,India,15,17,True,True,31.0,Domestic,
active,departure,6E,IndiGo,,2.0,2025-09-23 17:37:00,MAA,2025-09-23 17:35:00,2025-09-23 16:03:00,29.0,2025-09-23 15:38:00,BOM,2025-09-23 15:35:00,6E5196,India,India,15,17,True,True,31.0,Domestic,
active,departure,6E,IndiGo,,29.0,2025-09-23 17:58:00,JRG,2025-09-23 17:30:00,2025-09-23 16:08:00,34.0,2025-09-23 15:53:00,BOM,2025-09-23 15:35:00,6E6275,India,,15,17,True,True,63.0,International,
active,departure,AI,Air India,,,2025-09-23 17:31:00,VGA,2025-09-23 17:45:00,2025-09-23 16:06:00,11.0,2025-09-23 15:43:00,BOM,2025-09-23 15:55:00,AI598,India,India,15,17,True,False,11.0,Domestic,
active,departure,SQ,Singapore Airlines,,,2025-09-23 17:22:00,HYD,2025-09-23 17:35:00,2025-09-23 16:14:00,14.0,2025-09-23 15:50:00,BOM,2025-09-23 16:00:00,SQ4849,India,India,16,17,True,False,14.0,Domestic,
active,departure,AI,Air India,,,2025-09-23 17:22:00,HYD,2025-09-23 17:35:00,2025-09-23 16:14:00,14.0,2025-09-23 15:50:00,BOM,2025-09-23 16:00:00,AI2531,India,India,16,17,True,False,14.0,Domestic,
active,departure,AI,Air India,,,2025-09-23 18:09:00,DEL,2025-09-23 18:30:00,2025-09-23 16:22:00,22.0,2025-09-23 16:03:00,BOM,2025-09-23 16:00:00,AI2687,India,India,16,18,True,False,22.0,Domestic,
active,departure,EK,Emirates,,,2025-09-23 17:09:00,DXB,2025-09-23 17:40:00,2025-09-23 16:19:00,19.0,2025-09-23 15:56:00,BOM,2025-09-23 16:00:00,EK507,India,United Arab Emirates,16,17,True,False,19.0,International,
active,departure,JL,Jet Linx Aviation,,,2025-09-23 18:00:00,DEL,2025-09-23 18:15:00,2025-09-23 16:16:00,17.0,2025-09-23 15:55:00,BOM,2025-09-23 16:00:00,JL9268,India,India,16,18,True,False,17.0,Domestic,
active,departure,QF,Qantas,,,2025-09-23 18:00:00,DEL,2025-09-23 18:15:00,2025-09-23 16:16:00,17.0,2025-09-23 15:55:00,BOM,2025-09-23 16:00:00,QF5286,India,India,16,18,True,False,17.0,Domestic,
active,departure,VS,Virgin Atlantic,,,2025-09-23 18:00:00,DEL,2025-09-23 18:15:00,2025-09-23 16:16:00,17.0,2025-09-23 15:55:00,BOM,2025-09-23 16:00:00,VS9157,India,India,16,18,True,False,17.0,Domestic,
active,departure,6E,IndiGo,,,2025-09-23 18:00:00,DEL,2025-09-23 18:15:00,2025-09-23 16:16:00,17.0,2025-09-23 15:55:00,BOM,2025-09-23 16:00:00,6E359,India,India,16,18,True,False,17.0,Domestic,
active,departure,6E,IndiGo,,,,CCU,2025-09-23 18:35:00,,55.0,2025-09-23 16:55:00,BOM,2025-09-23 16:00:00,6E8069,India,India,16,18,True,False,55.0,Domestic,
active,departure,VS,Virgin Atlantic,,3.0,2025-09-23 17:33:00,IXE,2025-09-23 17:30:00,2025-09-23 16:27:00,22.0,2025-09-23 16:10:00,BOM,2025-09-23 16:05:00,VS8573,India,India,16,17,True,True,25.0,Domestic,
active,departure,6E,IndiGo,,3.0,2025-09-23 17:33:00,IXE,2025-09-23 17:30:00,2025-09-23 16:27:00,22.0,2025-09-23 16:10:00,BOM,2025-09-23 16:05:00,6E841,India,India,16,17,True,True,25.0,Domestic,
active,departure,VS,Virgin Atlantic,,1.0,2025-09-23 18:30:00,BBI,2025-09-23 18:30:00,2025-09-23 16:30:00,20.0,2025-09-23 16:07:00,BOM,2025-09-23 16:10:00,VS8485,India,India,16,18,True,True,21.0,Domestic,
active,departure,6E,IndiGo,,1.0,2025-09-23 18:30:00,BBI,2025-09-23 18:30:00,2025-09-23 16:30:00,20.0,2025-09-23 16:07:00,BOM,2025-09-23 16:10:00,6E463,India,India,16,18,True,True,21.0,Domestic,
active,departure,AI,Air India,,3.0,2025-09-23 18:18:00,JAI,2025-09-23 18:15:00,2025-09-23 16:51:00,37.0,2025-09-23 16:28:00,BOM,2025-09-23 16:15:00,AI9718,India,India,16,18,True,True,40.0,Domestic,
active,departure,IX,Air India Express,,3.0,2025-09-23 18:18:00,JAI,2025-09-23 18:15:00,2025-09-23 16:51:00,37.0,2025-09-23 16:28:00,BOM,2025-09-23 16:15:00,IX1214,India,India,16,18,True,True,40.0,Domestic,
active,departure,AI,Air India,,,2025-09-23 17:37:00,DXB,2025-09-23 17:55:00,2025-09-23 16:38:00,18.0,2025-09-23 16:15:00,BOM,2025-09-23 16:20:00,AI919,India,United Arab Emirates,16,17,True,False,18.0,International,
active,departure,6E,IndiGo,,3.0,2025-09-23 22:42:00,BKK,2025-09-23 22:40:00,2025-09-23 16:57:00,37.0,2025-09-23 16:25:00,BOM,2025-09-23 16:20:00,6E1059,India,Thailand,16,22,True,True,40.0,International,
active,departure,AI,Air India,,,2025-09-23 17:43:00,DXB,2025-09-23 18:15:00,2025-09-23 16:43:00,19.0,2025-09-23 16:19:00,BOM,2025-09-23 16:25:00,AI2201,India,United Arab Emirates,16,18,True,False,19.0,International,
active,departure,AI,Air India,,,2025-09-23 19:13:00,CCU,2025-09-23 19:15:00,2025-09-23 16:46:00,22.0,2025-09-23 16:21:00,BOM,2025-09-23 16:25:00,AI2481,India,India,16,19,True,False,22.0,Domestic,
active,departure,VS,Virgin Atlantic,,,,IDR,2025-09-23 17:50:00,,20.0,2025-09-23 16:45:00,BOM,2025-09-23 16:25:00,VS8567,India,India,16,17,True,False,20.0,Domestic,
active,departure,6E,IndiGo,,,,IDR,2025-09-23 17:50:00,,20.0,2025-09-23 16:45:00,BOM,2025-09-23 16:25:00,6E6599,India,India,16,17,True,False,20.0,Domestic,
active,departure,VS,Virgin Atlantic,,,2025-09-23 18:18:00,JAI,2025-09-23 18:20:00,2025-09-23 16:55:00,25.0,2025-09-23 16:25:00,BOM,2025-09-23 16:30:00,VS8577,India,India,16,18,True,False,25.0,Domestic,
active,departure,6E,IndiGo,,,2025-09-23 18:18:00,JAI,2025-09-23 18:20:00,2025-09-23 16:55:00,25.0,2025-09-23 16:25:00,BOM,2025-09-23 16:30:00,6E241,India,India,16,18,True,False,25.0,Domestic,
active,departure,VS,Virgin Atlantic,,4.0,2025-09-23 18:54:00,IXC,2025-09-23 18:50:00,2025-09-23 17:02:00,28.0,2025-09-23 16:40:00,BOM,2025-09-23 16:35:00,VS8569,India,India,16,18,True,True,32.0,Domestic,
active,departure,6E,IndiGo,,4.0,2025-09-23 18:54:00,IXC,2025-09-23 18:50:00,2025-09-23 17:02:00,28.0,2025-09-23 16:40:00,BOM,2025-09-23 16:35:00,6E5146,India,India,16,18,True,True,32.0,Domestic,
active,departure,BA,British Airways,,,2025-09-23 18:30:00,BLR,2025-09-23 18:35:00,2025-09-23 17:10:00,36.0,2025-09-23 16:46:00,BOM,2025-09-23 16:35:00,BA8770,India,India,16,18,True,False,36.0,Domestic,
active,departure,JL,Jet Linx Aviation,,,2025-09-23 18:30:00,BLR,2025-09-23 18:35:00,2025-09-23 17:10:00,36.0,2025-09-23 16:46:00,BOM,2025-09-23 16:35:00,JL9766,India,India,16,18,True,False,36.0,Domestic,
active,departure,QF,Qantas,,,2025-09-23 18:30:00,BLR,2025-09-23 18:35:00,2025-09-23 17:10:00,36.0,2025-09-23 16:46:00,BOM,2025-09-23 16:35:00,QF5074,India,India,16,18,True,False,36.0,Domestic,
active,departure,VS,Virgin Atlantic,,,2025-09-23 18:30:00,BLR,2025-09-23 18:35:00,2025-09-23 17:10:00,36.0,2025-09-23 16:46:00,BOM,2025-09-23 16:35:00,VS8497,India,India,16,18,True,False,36.0,Domestic,
active,departure,6E,IndiGo,,,2025-09-23 18:30:00,BLR,2025-09-23 18:35:00,2025-09-23 17:10:00,36.0,2025-09-23 16:46:00,BOM,2025-09-23 16:35:00,6E5221,India,India,16,18,True,False,36.0,Domestic,
active,departure,ET,Ethiopian Airlines,,,2025-09-23 18:18:00,BLR,2025-09-23 18:45:00,2025-09-23 16:59:00,19.0,2025-09-23 16:38:00,BOM,2025-09-23 16:40:00,ET4409,India,India,16,18,True,False,19.0,Domestic,
active,departure,AI,Air India,,,2025-09-23 18:18:00,BLR,2025-09-23 18:45:00,2025-09-23 16:59:00,19.0,2025-09-23 16:38:00,BOM,2025-09-23 16:40:00,AI2607,India,India,16,18,True,False,19.0,Domestic,
unknown,departure,MH,Malaysia Airlines,,,,KUL,2025-09-24 00:30:00,,,,BOM,2025-09-23 16:45:00,MH6247,India,Malaysia,16,0,False,False,0.0,International,
active,departure,QP,Akasa Air,,3.0,2025-09-23 19:47:00,CCU,2025-09-23 19:45:00,2025-09-23 17:22:00,32.0,2025-09-23 16:50:00,BOM,2025-09-23 16:50:00,QP1124,India,India,16,19,True,True,35.0,Domestic,
active,departure,OG,Star Air,,,2025-09-23 17:51:00,IXG,2025-09-23 18:00:00,2025-09-23 17:08:00,18.0,2025-09-23 16:46:00,BOM,2025-09-23 16:50:00,OG112,India,India,16,18,True,False,18.0,Domestic,
active,departure,SQ,Singapore Airlines,,,2025-09-23 18:43:00,JAI,2025-09-23 19:05:00,2025-09-23 17:18:00,19.0,2025-09-23 17:00:00,BOM,2025-09-23 17:00:00,SQ4971,India,India,17,19,True,False,19.0,Domestic,
active,departure,AI,Air India,,,2025-09-23 18:43:00,JAI,2025-09-23 19:05:00,2025-09-23 17:18:00,19.0,2025-09-23 17:00:00,BOM,2025-09-23 17:00:00,AI621,India,India,17,19,True,False,19.0,Domestic,
active,departure,QP,Akasa Air,,2.0,2025-09-23 19:22:00,VNS,2025-09-23 19:20:00,2025-09-23 17:29:00,30.0,2025-09-23 17:00:00,BOM,2025-09-23 17:00:00,QP1491,India,India,17,19,True,True,32.0,Domestic,
active,departure,AA,American Airlines,,,2025-09-23 19:09:00,DEL,2025-09-23 19:15:00,2025-09-23 17:24:00,25.0,2025-09-23 17:06:00,BOM,2025-09-23 17:00:00,AA9207,India,India,17,19,True,False,25.0,Domestic,
