status,type,airline.iataCode,airline.name,arrival.actualTime,arrival.delay,arrival.estimatedTime,arrival.iataCode,arrival.scheduledTime,departure.actualTime,departure.delay,departure.estimatedTime,departure.iataCode,departure.scheduledTime,flight.iataNumber,orig_country,dest_country,departure_hour,arrival_hour,departure_delay_flag,arrival_delay_flag,total_delay,flight_type,flight_duration,arrival.delay_missing,departure.delay_missing,arrival.actualTime_missing,departure.actualTime_missing,arrival.estimatedTime_missing,departure.estimatedTime_missing,flight_duration_missing,total_delay_missing
active,arrival,6E,IndiGo,,,23-09-2025 18:18,BOM,23-09-2025 18:40,23-09-2025 17:01,11,23-09-2025 16:50,BLR,23-09-2025 16:50,6E5031,India,India,16,18,TRUE,FALSE,11,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,VS,Virgin Atlantic,,,23-09-2025 18:39,BOM,23-09-2025 18:45,23-09-2025 17:11,31,23-09-2025 16:50,MAA,23-09-2025 16:40,VS9452,India,India,16,18,TRUE,FALSE,31,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,6E,IndiGo,,,23-09-2025 18:39,BOM,23-09-2025 18:45,23-09-2025 17:11,31,23-09-2025 16:50,MAA,23-09-2025 16:40,6E5104,India,India,16,18,TRUE,FALSE,31,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,VS,Virgin Atlantic,,,23-09-2025 18:11,BOM,23-09-2025 18:45,23-09-2025 17:15,1,23-09-2025 17:15,AMD,23-09-2025 17:15,VS8274,India,India,17,18,TRUE,FALSE,1,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,6E,IndiGo,,,23-09-2025 18:11,BOM,23-09-2025 18:45,23-09-2025 17:15,1,23-09-2025 17:15,AMD,23-09-2025 17:15,6E5139,India,India,17,18,TRUE,FALSE,1,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,VS,Virgin Atlantic,,,23-09-2025 18:39,BOM,23-09-2025 18:55,23-09-2025 16:46,16,23-09-2025 16:29,IXR,23-09-2025 16:30,VS8331,India,India,16,18,TRUE,FALSE,16,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,6E,IndiGo,,,23-09-2025 18:39,BOM,23-09-2025 18:55,23-09-2025 16:46,16,23-09-2025 16:29,IXR,23-09-2025 16:30,6.00E+298,India,India,16,18,TRUE,FALSE,16,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,AI,Air India,,,23-09-2025 18:39,BOM,23-09-2025 19:00,23-09-2025 16:23,24,23-09-2025 15:59,CCU,23-09-2025 16:00,AI2902,India,India,16,19,TRUE,FALSE,24,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,AI,Air India,,,23-09-2025 18:20,BOM,23-09-2025 19:00,23-09-2025 16:39,9,23-09-2025 16:26,DEL,23-09-2025 16:30,AI2941,India,India,16,19,TRUE,FALSE,9,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,AI,Air India,,,23-09-2025 18:45,BOM,23-09-2025 19:00,23-09-2025 16:29,20,23-09-2025 16:08,CCU,23-09-2025 16:10,AI9885,India,India,16,19,TRUE,FALSE,20,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,IX,Air India Express,,,23-09-2025 18:45,BOM,23-09-2025 19:00,23-09-2025 16:29,20,23-09-2025 16:08,CCU,23-09-2025 16:10,IX2783,India,India,16,19,TRUE,FALSE,20,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,AF,Air France,,,23-09-2025 18:56,BOM,23-09-2025 19:05,23-09-2025 17:54,19,23-09-2025 17:26,HYD,23-09-2025 17:35,AF3325,India,India,17,19,TRUE,FALSE,19,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,KL,KLM,,,23-09-2025 18:56,BOM,23-09-2025 19:05,23-09-2025 17:54,19,23-09-2025 17:26,HYD,23-09-2025 17:35,KL3695,India,India,17,19,TRUE,FALSE,19,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,VS,Virgin Atlantic,,,23-09-2025 18:56,BOM,23-09-2025 19:05,23-09-2025 17:54,19,23-09-2025 17:26,HYD,23-09-2025 17:35,VS9128,India,India,17,19,TRUE,FALSE,19,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,6E,IndiGo,,,23-09-2025 18:56,BOM,23-09-2025 19:05,23-09-2025 17:54,19,23-09-2025 17:26,HYD,23-09-2025 17:35,6E5259,India,India,17,19,TRUE,FALSE,19,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,ET,Ethiopian Airlines,,,23-09-2025 18:26,BOM,23-09-2025 19:10,23-09-2025 17:33,4,23-09-2025 17:23,GOI,23-09-2025 17:30,ET1752,India,India,17,19,TRUE,FALSE,4,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,LH,Lufthansa,,,23-09-2025 18:26,BOM,23-09-2025 19:10,23-09-2025 17:33,4,23-09-2025 17:23,GOI,23-09-2025 17:30,LH5303,India,India,17,19,TRUE,FALSE,4,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,LX,SWISS,,,23-09-2025 18:26,BOM,23-09-2025 19:10,23-09-2025 17:33,4,23-09-2025 17:23,GOI,23-09-2025 17:30,LX9875,India,India,17,19,TRUE,FALSE,4,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,SQ,Singapore Airlines,,,23-09-2025 18:26,BOM,23-09-2025 19:10,23-09-2025 17:33,4,23-09-2025 17:23,GOI,23-09-2025 17:30,SQ4887,India,India,17,19,TRUE,FALSE,4,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,MS,EgyptAir,,,23-09-2025 18:26,BOM,23-09-2025 19:10,23-09-2025 17:33,4,23-09-2025 17:23,GOI,23-09-2025 17:30,MS9568,India,India,17,19,TRUE,FALSE,4,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,AI,Air India,,,23-09-2025 18:26,BOM,23-09-2025 19:10,23-09-2025 17:33,4,23-09-2025 17:23,GOI,23-09-2025 17:30,AI2746,India,India,17,19,TRUE,FALSE,4,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
scheduled,arrival,AF,Air France,,,,BOM,23-09-2025 19:10,,,23-09-2025 16:20,CCU,23-09-2025 16:20,AF3354,India,India,16,19,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,KL,KLM,,,,BOM,23-09-2025 19:10,,,23-09-2025 16:20,CCU,23-09-2025 16:20,KL4717,India,India,16,19,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,23-09-2025 19:10,,,23-09-2025 16:20,CCU,23-09-2025 16:20,VS8632,India,India,16,19,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,6E,IndiGo,,,,BOM,23-09-2025 19:10,,,23-09-2025 16:20,CCU,23-09-2025 16:20,6E6206,India,India,16,19,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
active,arrival,AF,Air France,,,23-09-2025 18:52,BOM,23-09-2025 19:15,23-09-2025 16:57,7,23-09-2025 16:40,IXC,23-09-2025 16:50,AF3352,India,India,16,19,TRUE,FALSE,7,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,VS,Virgin Atlantic,,,23-09-2025 18:52,BOM,23-09-2025 19:15,23-09-2025 16:57,7,23-09-2025 16:40,IXC,23-09-2025 16:50,VS9206,India,India,16,19,TRUE,FALSE,7,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,6E,IndiGo,,,23-09-2025 18:52,BOM,23-09-2025 19:15,23-09-2025 16:57,7,23-09-2025 16:40,IXC,23-09-2025 16:50,6E5234,India,India,16,19,TRUE,FALSE,7,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,JL,Jet Linx Aviation,,,23-09-2025 18:43,BOM,23-09-2025 19:20,23-09-2025 17:06,6,23-09-2025 16:50,DEL,23-09-2025 17:00,JL9271,India,India,17,19,TRUE,FALSE,6,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,QF,Qantas,,,23-09-2025 18:43,BOM,23-09-2025 19:20,23-09-2025 17:06,6,23-09-2025 16:50,DEL,23-09-2025 17:00,QF5297,India,India,17,19,TRUE,FALSE,6,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,VS,Virgin Atlantic,,,23-09-2025 18:43,BOM,23-09-2025 19:20,23-09-2025 17:06,6,23-09-2025 16:50,DEL,23-09-2025 17:00,VS8729,India,India,17,19,TRUE,FALSE,6,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,6E,IndiGo,,,23-09-2025 18:43,BOM,23-09-2025 19:20,23-09-2025 17:06,6,23-09-2025 16:50,DEL,23-09-2025 17:00,6E864,India,India,17,19,TRUE,FALSE,6,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,EY,Etihad Airways,,,23-09-2025 19:13,BOM,23-09-2025 19:30,23-09-2025 15:07,27,23-09-2025 14:58,AUH,23-09-2025 14:40,EY204,United Arab Emirates,India,14,19,TRUE,FALSE,27,International,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,AI,Air India,,,23-09-2025 19:00,BOM,23-09-2025 19:30,23-09-2025 17:23,24,23-09-2025 16:58,DEL,23-09-2025 17:00,AI9484,India,India,17,19,TRUE,FALSE,24,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,IX,Air India Express,,,23-09-2025 19:00,BOM,23-09-2025 19:30,23-09-2025 17:23,24,23-09-2025 16:58,DEL,23-09-2025 17:00,IX1163,India,India,17,19,TRUE,FALSE,24,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,EY,Etihad Airways,,,23-09-2025 19:22,BOM,23-09-2025 19:35,23-09-2025 15:04,15,23-09-2025 15:05,AUH,23-09-2025 14:50,EY1014,United Arab Emirates,India,14,19,TRUE,FALSE,15,International,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,QP,Akasa Air,,,23-09-2025 19:22,BOM,23-09-2025 19:35,23-09-2025 15:04,15,23-09-2025 15:05,AUH,23-09-2025 14:50,QP585,United Arab Emirates,India,14,19,TRUE,FALSE,15,International,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
scheduled,arrival,SQ,Singapore Airlines,,,,BOM,23-09-2025 19:40,,20,23-09-2025 17:55,BLR,23-09-2025 17:35,SQ4874,India,India,17,19,TRUE,FALSE,20,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,AI,Air India,,,,BOM,23-09-2025 19:40,,20,23-09-2025 17:55,BLR,23-09-2025 17:35,AI2854,India,India,17,19,TRUE,FALSE,20,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,23-09-2025 19:45,,5,23-09-2025 18:05,IXE,23-09-2025 18:00,VS9236,India,India,18,19,TRUE,FALSE,5,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,6E,IndiGo,,,,BOM,23-09-2025 19:45,,5,23-09-2025 18:05,IXE,23-09-2025 18:00,6E6523,India,India,18,19,TRUE,FALSE,5,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,QP,Akasa Air,,,,BOM,23-09-2025 19:50,,3,23-09-2025 17:43,LKO,23-09-2025 17:40,QP1525,India,India,17,19,TRUE,FALSE,3,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
active,arrival,AI,Air India,,,23-09-2025 19:36,BOM,23-09-2025 19:50,23-09-2025 17:26,11,23-09-2025 17:14,CMB,23-09-2025 17:15,AI6223,Sri Lanka,India,17,19,TRUE,FALSE,11,International,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,HM,Air Seychelles,,,23-09-2025 19:36,BOM,23-09-2025 19:50,23-09-2025 17:26,11,23-09-2025 17:14,CMB,23-09-2025 17:15,HM6246,Sri Lanka,India,17,19,TRUE,FALSE,11,International,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,UL,SriLankan Airlines,,,23-09-2025 19:36,BOM,23-09-2025 19:50,23-09-2025 17:26,11,23-09-2025 17:14,CMB,23-09-2025 17:15,UL143,Sri Lanka,India,17,19,TRUE,FALSE,11,International,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
scheduled,arrival,JL,Jet Linx Aviation,,,,BOM,23-09-2025 20:00,,,23-09-2025 18:10,BLR,23-09-2025 18:10,JL9765,India,India,18,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,KL,KLM,,,,BOM,23-09-2025 20:00,,,23-09-2025 18:10,BLR,23-09-2025 18:10,KL3675,India,India,18,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,QF,Qantas,,,,BOM,23-09-2025 20:00,,,23-09-2025 18:10,BLR,23-09-2025 18:10,QF5073,India,India,18,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,23-09-2025 20:00,,,23-09-2025 18:10,BLR,23-09-2025 18:10,VS8342,India,India,18,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,6E,IndiGo,,,,BOM,23-09-2025 20:00,,,23-09-2025 18:10,BLR,23-09-2025 18:10,6E5255,India,India,18,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,6E,IndiGo,,,,BOM,23-09-2025 20:10,,30,23-09-2025 18:30,JRG,23-09-2025 18:00,6E6279,,India,18,20,TRUE,FALSE,30,International,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,6E,IndiGo,,,,BOM,23-09-2025 20:10,,55,23-09-2025 18:45,GOP,23-09-2025 17:50,6E6951,India,India,17,20,TRUE,FALSE,55,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,AI,Air India,,,,BOM,23-09-2025 20:15,,,23-09-2025 17:47,DEL,23-09-2025 17:55,AI2955,India,India,17,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,AF,Air France,,,,BOM,23-09-2025 20:15,,,,GOI,23-09-2025 19:05,AF3769,India,India,19,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
scheduled,arrival,BA,British Airways,,,,BOM,23-09-2025 20:15,,,,GOI,23-09-2025 19:05,BA8018,India,India,19,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
scheduled,arrival,MH,Malaysia Airlines,,,,BOM,23-09-2025 20:15,,,,GOI,23-09-2025 19:05,MH5275,India,India,19,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,23-09-2025 20:15,,,,GOI,23-09-2025 19:05,VS9026,India,India,19,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
scheduled,arrival,6E,IndiGo,,,,BOM,23-09-2025 20:15,,,,GOI,23-09-2025 19:05,6E328,India,India,19,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,23-09-2025 20:15,,,23-09-2025 18:20,RPR,23-09-2025 18:20,VS9535,India,India,18,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,6E,IndiGo,,,,BOM,23-09-2025 20:15,,,23-09-2025 18:20,RPR,23-09-2025 18:20,6E5191,India,India,18,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
active,arrival,SG,SpiceJet,,,23-09-2025 19:41,BOM,23-09-2025 20:20,23-09-2025 17:54,,23-09-2025 17:45,VNS,23-09-2025 18:00,SG716,India,India,18,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
scheduled,arrival,JL,Jet Linx Aviation,,,,BOM,23-09-2025 20:20,,15,23-09-2025 18:15,DEL,23-09-2025 18:00,JL9078,India,India,18,20,TRUE,FALSE,15,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,QF,Qantas,,,,BOM,23-09-2025 20:20,,15,23-09-2025 18:15,DEL,23-09-2025 18:00,QF5275,India,India,18,20,TRUE,FALSE,15,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,23-09-2025 20:20,,15,23-09-2025 18:15,DEL,23-09-2025 18:00,VS8731,India,India,18,20,TRUE,FALSE,15,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,6E,IndiGo,,,,BOM,23-09-2025 20:20,,15,23-09-2025 18:15,DEL,23-09-2025 18:00,6E6706,India,India,18,20,TRUE,FALSE,15,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
active,arrival,LX,SWISS,,,23-09-2025 20:02,BOM,23-09-2025 20:25,23-09-2025 17:46,17,23-09-2025 17:27,CCU,23-09-2025 17:30,LX9871,India,India,17,20,TRUE,FALSE,17,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,SQ,Singapore Airlines,,,23-09-2025 20:02,BOM,23-09-2025 20:25,23-09-2025 17:46,17,23-09-2025 17:27,CCU,23-09-2025 17:30,SQ4854,India,India,17,20,TRUE,FALSE,17,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,AI,Air India,,,23-09-2025 20:02,BOM,23-09-2025 20:25,23-09-2025 17:46,17,23-09-2025 17:27,CCU,23-09-2025 17:30,AI2774,India,India,17,20,TRUE,FALSE,17,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,VS,Virgin Atlantic,,,23-09-2025 19:51,BOM,23-09-2025 20:25,23-09-2025 17:05,5,23-09-2025 16:52,GAU,23-09-2025 17:00,VS8976,India,India,17,20,TRUE,FALSE,5,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,arrival,6E,IndiGo,,,23-09-2025 19:51,BOM,23-09-2025 20:25,23-09-2025 17:05,5,23-09-2025 16:52,GAU,23-09-2025 17:00,6E6342,India,India,17,20,TRUE,FALSE,5,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
scheduled,arrival,AF,Air France,,,,BOM,23-09-2025 20:30,,,,MAA,23-09-2025 18:20,AF3334,India,India,18,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
scheduled,arrival,KL,KLM,,,,BOM,23-09-2025 20:30,,,,MAA,23-09-2025 18:20,KL3811,India,India,18,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,23-09-2025 20:30,,,,MAA,23-09-2025 18:20,VS9467,India,India,18,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
scheduled,arrival,6E,IndiGo,,,,BOM,23-09-2025 20:30,,,,MAA,23-09-2025 18:20,6E5367,India,India,18,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
active,arrival,6E,IndiGo,,,23-09-2025 20:00,BOM,23-09-2025 20:40,23-09-2025 15:56,6,,CGK,23-09-2025 15:50,6E1602,Indonesia,India,15,20,TRUE,FALSE,6,International,,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
scheduled,arrival,AI,Air India,,,,BOM,23-09-2025 20:45,,,23-09-2025 17:47,IXC,23-09-2025 17:50,AI2660,India,India,17,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,EK,Emirates,,,,BOM,23-09-2025 20:45,,5,23-09-2025 16:05,DXB,23-09-2025 16:00,EK508,United Arab Emirates,India,16,20,TRUE,FALSE,5,International,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,AI,Air India,,,,BOM,23-09-2025 20:50,,,,JAI,23-09-2025 18:45,AI9719,India,India,18,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
scheduled,arrival,IX,Air India Express,,,,BOM,23-09-2025 20:50,,,,JAI,23-09-2025 18:45,IX1219,India,India,18,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
scheduled,arrival,AF,Air France,,,,BOM,23-09-2025 20:55,,,,JAI,23-09-2025 19:05,AF6082,India,India,19,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,23-09-2025 20:55,,,,JAI,23-09-2025 19:05,VS9292,India,India,19,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
scheduled,arrival,6E,IndiGo,,,,BOM,23-09-2025 20:55,,,,JAI,23-09-2025 19:05,6E5324,India,India,19,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
scheduled,arrival,AF,Air France,,,,BOM,23-09-2025 20:55,,5,23-09-2025 19:30,HYD,23-09-2025 19:25,AF3349,India,India,19,20,TRUE,FALSE,5,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,BA,British Airways,,,,BOM,23-09-2025 20:55,,5,23-09-2025 19:30,HYD,23-09-2025 19:25,BA8784,India,India,19,20,TRUE,FALSE,5,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,23-09-2025 20:55,,5,23-09-2025 19:30,HYD,23-09-2025 19:25,VS9115,India,India,19,20,TRUE,FALSE,5,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,6E,IndiGo,,,,BOM,23-09-2025 20:55,,5,23-09-2025 19:30,HYD,23-09-2025 19:25,6E6273,India,India,19,20,TRUE,FALSE,5,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
active,arrival,GF,Gulf Air,,,23-09-2025 20:26,BOM,23-09-2025 20:55,23-09-2025 14:32,2,23-09-2025 14:21,BAH,23-09-2025 14:30,GF64,Bahrain,India,14,20,TRUE,FALSE,2,International,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
cancelled,arrival,SG,SpiceJet,,,,BOM,23-09-2025 20:55,,,,DEL,23-09-2025 18:25,SG709,India,India,18,20,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
scheduled,arrival,LX,SWISS,,,,BOM,23-09-2025 21:00,,,23-09-2025 18:45,BLR,23-09-2025 18:45,LX9869,India,India,18,21,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,SQ,Singapore Airlines,,,,BOM,23-09-2025 21:00,,,23-09-2025 18:45,BLR,23-09-2025 18:45,SQ4964,India,India,18,21,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,AI,Air India,,,,BOM,23-09-2025 21:00,,,23-09-2025 18:45,BLR,23-09-2025 18:45,AI2610,India,India,18,21,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,AI,Air India,,,,BOM,23-09-2025 21:05,,,,VGA,23-09-2025 19:10,AI599,India,India,19,21,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
active,arrival,QP,Akasa Air,,,23-09-2025 20:40,BOM,23-09-2025 21:05,23-09-2025 17:52,13,23-09-2025 17:40,GAU,23-09-2025 17:40,QP1504,India,India,17,21,TRUE,FALSE,13,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
scheduled,arrival,AF,Air France,,,,BOM,23-09-2025 21:05,,,23-09-2025 19:15,BLR,23-09-2025 19:15,AF3784,India,India,19,21,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,BA,British Airways,,,,BOM,23-09-2025 21:05,,,23-09-2025 19:15,BLR,23-09-2025 19:15,BA8772,India,India,19,21,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
scheduled,arrival,JL,Jet Linx Aviation,,,,BOM,23-09-2025 21:05,,,23-09-2025 19:15,BLR,23-09-2025 19:15,JL9767,India,India,19,21,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
