status,type,airline.iataCode,airline.name,arrival.actualTime,arrival.delay,arrival.estimatedTime,arrival.iataCode,arrival.scheduledTime,departure.actualTime,departure.delay,departure.estimatedTime,departure.iataCode,departure.scheduledTime,flight.iataNumber
landed,arrival,VS,Virgin Atlantic,2025-09-23T13:43:00.000,,2025-09-23T13:41:00.000,BOM,2025-09-23T13:45:00.000,2025-09-23T12:32:00.000,13.0,2025-09-23T12:17:00.000,HYD,2025-09-23T12:20:00.000,VS9131
landed,arrival,6E,IndiGo,2025-09-23T13:43:00.000,,2025-09-23T13:41:00.000,BOM,2025-09-23T13:45:00.000,2025-09-23T12:32:00.000,13.0,2025-09-23T12:17:00.000,HYD,2025-09-23T12:20:00.000,6E5384
landed,arrival,QP,Akasa Air,2025-09-23T13:53:00.000,,2025-09-23T13:51:00.000,BOM,2025-09-23T13:55:00.000,2025-09-23T12:10:00.000,21.0,2025-09-23T11:50:00.000,COK,2025-09-23T11:50:00.000,QP1519
landed,arrival,QP,Akasa Air,2025-09-23T13:37:00.000,,2025-09-23T13:38:00.000,BOM,2025-09-23T13:55:00.000,2025-09-23T11:53:00.000,9.0,2025-09-23T11:45:00.000,LKO,2025-09-23T11:45:00.000,QP1526
landed,arrival,6E,IndiGo,2025-09-23T13:34:00.000,,2025-09-23T13:35:00.000,BOM,2025-09-23T14:00:00.000,2025-09-23T11:41:00.000,1.0,2025-09-23T11:40:00.000,DED,2025-09-23T11:40:00.000,6E205
landed,arrival,AI,Air India,2025-09-23T13:10:00.000,,2025-09-23T13:10:00.000,BOM,2025-09-23T14:05:00.000,2025-09-23T11:39:00.000,,2025-09-23T11:45:00.000,MAA,2025-09-23T11:45:00.000,AI574
landed,arrival,SQ,Singapore Airlines,2025-09-23T13:21:00.000,,2025-09-23T13:21:00.000,BOM,2025-09-23T14:05:00.000,2025-09-23T07:04:00.000,,,RUH,2025-09-23T07:15:00.000,SQ4982
landed,arrival,AI,Air India,2025-09-23T13:21:00.000,,2025-09-23T13:21:00.000,BOM,2025-09-23T14:05:00.000,2025-09-23T07:04:00.000,,,RUH,2025-09-23T07:15:00.000,AI922
landed,arrival,NZ,Air New Zealand,2025-09-23T13:06:00.000,,2025-09-23T13:08:00.000,BOM,2025-09-23T14:05:00.000,2025-09-23T10:47:00.000,18.0,2025-09-23T10:30:00.000,SIN,2025-09-23T10:30:00.000,NZ4306
landed,arrival,AI,Air India,2025-09-23T13:06:00.000,,2025-09-23T13:08:00.000,BOM,2025-09-23T14:05:00.000,2025-09-23T10:47:00.000,18.0,2025-09-23T10:30:00.000,SIN,2025-09-23T10:30:00.000,AI2106
landed,arrival,AI,Air India,2025-09-23T13:47:00.000,,2025-09-23T13:48:00.000,BOM,2025-09-23T14:05:00.000,2025-09-23T12:47:00.000,32.0,2025-09-23T12:25:00.000,HYD,2025-09-23T12:15:00.000,AI2534
landed,arrival,VS,Virgin Atlantic,2025-09-23T14:47:00.000,37.0,2025-09-23T14:47:00.000,BOM,2025-09-23T14:10:00.000,2025-09-23T13:55:00.000,50.0,2025-09-23T13:15:00.000,GOI,2025-09-23T13:05:00.000,VS9007
landed,arrival,6E,IndiGo,2025-09-23T14:47:00.000,37.0,2025-09-23T14:47:00.000,BOM,2025-09-23T14:10:00.000,2025-09-23T13:55:00.000,50.0,2025-09-23T13:15:00.000,GOI,2025-09-23T13:05:00.000,6E5143
landed,arrival,JL,Jet Linx Aviation,2025-09-23T13:53:00.000,,2025-09-23T13:51:00.000,BOM,2025-09-23T14:10:00.000,2025-09-23T12:13:00.000,18.0,2025-09-23T12:07:00.000,DEL,2025-09-23T11:55:00.000,JL9263
landed,arrival,QF,Qantas,2025-09-23T13:53:00.000,,2025-09-23T13:51:00.000,BOM,2025-09-23T14:10:00.000,2025-09-23T12:13:00.000,18.0,2025-09-23T12:07:00.000,DEL,2025-09-23T11:55:00.000,QF5303
landed,arrival,VS,Virgin Atlantic,2025-09-23T13:53:00.000,,2025-09-23T13:51:00.000,BOM,2025-09-23T14:10:00.000,2025-09-23T12:13:00.000,18.0,2025-09-23T12:07:00.000,DEL,2025-09-23T11:55:00.000,VS8732
landed,arrival,6E,IndiGo,2025-09-23T13:53:00.000,,2025-09-23T13:51:00.000,BOM,2025-09-23T14:10:00.000,2025-09-23T12:13:00.000,18.0,2025-09-23T12:07:00.000,DEL,2025-09-23T11:55:00.000,6E6051
landed,arrival,EK,Emirates,2025-09-23T14:04:00.000,,2025-09-23T14:04:00.000,BOM,2025-09-23T14:15:00.000,2025-09-23T09:58:00.000,29.0,2025-09-23T09:30:00.000,DXB,2025-09-23T09:30:00.000,EK506
landed,arrival,6E,IndiGo,2025-09-23T13:04:00.000,,2025-09-23T13:04:00.000,BOM,2025-09-23T14:15:00.000,2025-09-23T07:16:00.000,,,DMM,2025-09-23T07:45:00.000,6E54
landed,arrival,6E,IndiGo,2025-09-23T14:12:00.000,,2025-09-23T14:12:00.000,BOM,2025-09-23T14:15:00.000,2025-09-23T11:51:00.000,21.0,2025-09-23T11:30:00.000,HKT,2025-09-23T11:30:00.000,6E1072
landed,arrival,AI,Air India,2025-09-23T14:15:00.000,,2025-09-23T14:14:00.000,BOM,2025-09-23T14:20:00.000,2025-09-23T13:09:00.000,24.0,2025-09-23T13:10:00.000,BHO,2025-09-23T12:45:00.000,AI634
scheduled,arrival,VS,Virgin Atlantic,,172.0,2025-09-23T17:11:00.000,BOM,2025-09-23T14:20:00.000,2025-09-23T14:57:00.000,207.0,2025-09-23T14:25:00.000,CCU,2025-09-23T11:30:00.000,VS8630
scheduled,arrival,6E,IndiGo,,172.0,2025-09-23T17:11:00.000,BOM,2025-09-23T14:20:00.000,2025-09-23T14:57:00.000,207.0,2025-09-23T14:25:00.000,CCU,2025-09-23T11:30:00.000,6E5288
landed,arrival,VS,Virgin Atlantic,2025-09-23T13:49:00.000,,2025-09-23T13:50:00.000,BOM,2025-09-23T14:25:00.000,2025-09-23T11:55:00.000,5.0,2025-09-23T11:50:00.000,BBI,2025-09-23T11:50:00.000,VS8301
landed,arrival,6E,IndiGo,2025-09-23T13:49:00.000,,2025-09-23T13:50:00.000,BOM,2025-09-23T14:25:00.000,2025-09-23T11:55:00.000,5.0,2025-09-23T11:50:00.000,BBI,2025-09-23T11:50:00.000,6E2304
landed,arrival,AI,Air India,2025-09-23T14:25:00.000,,2025-09-23T14:25:00.000,BOM,2025-09-23T14:30:00.000,2025-09-23T12:27:00.000,43.0,2025-09-23T12:15:00.000,DAC,2025-09-23T11:45:00.000,AI2184
landed,arrival,JL,Jet Linx Aviation,2025-09-23T13:55:00.000,,2025-09-23T13:53:00.000,BOM,2025-09-23T14:30:00.000,2025-09-23T12:36:00.000,,2025-09-23T12:40:00.000,BLR,2025-09-23T12:40:00.000,JL9757
landed,arrival,QF,Qantas,2025-09-23T13:55:00.000,,2025-09-23T13:53:00.000,BOM,2025-09-23T14:30:00.000,2025-09-23T12:36:00.000,,2025-09-23T12:40:00.000,BLR,2025-09-23T12:40:00.000,QF5067
landed,arrival,VS,Virgin Atlantic,2025-09-23T13:55:00.000,,2025-09-23T13:53:00.000,BOM,2025-09-23T14:30:00.000,2025-09-23T12:36:00.000,,2025-09-23T12:40:00.000,BLR,2025-09-23T12:40:00.000,VS8343
landed,arrival,6E,IndiGo,2025-09-23T13:55:00.000,,2025-09-23T13:53:00.000,BOM,2025-09-23T14:30:00.000,2025-09-23T12:36:00.000,,2025-09-23T12:40:00.000,BLR,2025-09-23T12:40:00.000,6E5069
scheduled,arrival,6E,IndiGo,,81.0,2025-09-23T15:50:00.000,BOM,2025-09-23T14:30:00.000,2025-09-23T13:35:00.000,95.0,2025-09-23T12:07:00.000,CCU,2025-09-23T12:00:00.000,6E8552
landed,arrival,VS,Virgin Atlantic,2025-09-23T14:20:00.000,,2025-09-23T14:17:00.000,BOM,2025-09-23T14:35:00.000,2025-09-23T13:02:00.000,27.0,2025-09-23T13:00:00.000,JLR,2025-09-23T12:35:00.000,VS9418
landed,arrival,6E,IndiGo,2025-09-23T14:20:00.000,,2025-09-23T14:17:00.000,BOM,2025-09-23T14:35:00.000,2025-09-23T13:02:00.000,27.0,2025-09-23T13:00:00.000,JLR,2025-09-23T12:35:00.000,6E792
landed,arrival,VS,Virgin Atlantic,2025-09-23T14:12:00.000,,2025-09-23T14:07:00.000,BOM,2025-09-23T14:35:00.000,2025-09-23T11:36:00.000,1.0,,IXB,2025-09-23T11:35:00.000,VS8283
landed,arrival,6E,IndiGo,2025-09-23T14:12:00.000,,2025-09-23T14:07:00.000,BOM,2025-09-23T14:35:00.000,2025-09-23T11:36:00.000,1.0,,IXB,2025-09-23T11:35:00.000,6E5275
landed,arrival,AI,Air India,2025-09-23T14:09:00.000,,2025-09-23T14:06:00.000,BOM,2025-09-23T14:40:00.000,2025-09-23T13:10:00.000,5.0,2025-09-23T13:04:00.000,JGA,2025-09-23T13:05:00.000,AI648
landed,arrival,VS,Virgin Atlantic,2025-09-23T14:36:00.000,,2025-09-23T14:35:00.000,BOM,2025-09-23T14:40:00.000,2025-09-23T13:18:00.000,24.0,2025-09-23T12:55:00.000,JAI,2025-09-23T12:55:00.000,VS9280
landed,arrival,6E,IndiGo,2025-09-23T14:36:00.000,,2025-09-23T14:35:00.000,BOM,2025-09-23T14:40:00.000,2025-09-23T13:18:00.000,24.0,2025-09-23T12:55:00.000,JAI,2025-09-23T12:55:00.000,6E2719
unknown,arrival,MH,Malaysia Airlines,,,,BOM,2025-09-23T14:45:00.000,,,,KUL,2025-09-23T12:05:00.000,MH6246
landed,arrival,AI,Air India,2025-09-23T14:59:00.000,10.0,2025-09-23T14:57:00.000,BOM,2025-09-23T14:50:00.000,2025-09-23T14:08:00.000,49.0,2025-09-23T13:35:00.000,GOI,2025-09-23T13:20:00.000,AI2842
landed,arrival,VS,Virgin Atlantic,2025-09-23T14:18:00.000,,2025-09-23T14:15:00.000,BOM,2025-09-23T14:50:00.000,2025-09-23T12:45:00.000,1.0,2025-09-23T12:28:00.000,MAA,2025-09-23T12:45:00.000,VS9464
landed,arrival,6E,IndiGo,2025-09-23T14:18:00.000,,2025-09-23T14:15:00.000,BOM,2025-09-23T14:50:00.000,2025-09-23T12:45:00.000,1.0,2025-09-23T12:28:00.000,MAA,2025-09-23T12:45:00.000,6E5258
landed,arrival,AI,Air India,2025-09-23T14:49:00.000,,2025-09-23T14:48:00.000,BOM,2025-09-23T14:55:00.000,2025-09-23T13:47:00.000,28.0,2025-09-23T13:40:00.000,UDR,2025-09-23T13:20:00.000,AI2594
landed,arrival,SG,SpiceJet,2025-09-23T14:44:00.000,,2025-09-23T14:45:00.000,BOM,2025-09-23T14:55:00.000,2025-09-23T13:39:00.000,14.0,2025-09-23T13:25:00.000,PBD,2025-09-23T13:25:00.000,SG2906
landed,arrival,AI,Air India,2025-09-23T14:33:00.000,,2025-09-23T14:29:00.000,BOM,2025-09-23T15:00:00.000,2025-09-23T12:52:00.000,18.0,2025-09-23T12:37:00.000,DEL,2025-09-23T12:35:00.000,AI2993
landed,arrival,VS,Virgin Atlantic,2025-09-23T15:17:00.000,13.0,2025-09-23T15:17:00.000,BOM,2025-09-23T15:05:00.000,2025-09-23T13:20:00.000,46.0,2025-09-23T13:05:00.000,IXC,2025-09-23T12:35:00.000,VS9204
landed,arrival,6E,IndiGo,2025-09-23T15:17:00.000,13.0,2025-09-23T15:17:00.000,BOM,2025-09-23T15:05:00.000,2025-09-23T13:20:00.000,46.0,2025-09-23T13:05:00.000,IXC,2025-09-23T12:35:00.000,6E6382
landed,arrival,AI,Air India,2025-09-23T15:35:00.000,25.0,2025-09-23T15:35:00.000,BOM,2025-09-23T15:10:00.000,2025-09-23T14:22:00.000,62.0,2025-09-23T14:00:00.000,HYD,2025-09-23T13:20:00.000,AI2445
landed,arrival,AI,Air India,2025-09-23T15:29:00.000,14.0,2025-09-23T15:28:00.000,BOM,2025-09-23T15:15:00.000,2025-09-23T14:29:00.000,45.0,2025-09-23T14:15:00.000,GOI,2025-09-23T13:45:00.000,AI9530
landed,arrival,IX,Air India Express,2025-09-23T15:29:00.000,14.0,2025-09-23T15:28:00.000,BOM,2025-09-23T15:15:00.000,2025-09-23T14:29:00.000,45.0,2025-09-23T14:15:00.000,GOI,2025-09-23T13:45:00.000,IX1214
landed,arrival,6E,IndiGo,2025-09-23T15:27:00.000,13.0,2025-09-23T15:26:00.000,BOM,2025-09-23T15:15:00.000,2025-09-23T13:34:00.000,24.0,2025-09-23T13:30:00.000,TRZ,2025-09-23T13:10:00.000,6E6119
landed,arrival,6E,IndiGo,2025-09-23T15:34:00.000,14.0,2025-09-23T15:34:00.000,BOM,2025-09-23T15:20:00.000,2025-09-23T12:48:00.000,29.0,2025-09-23T12:20:00.000,BKK,2025-09-23T12:20:00.000,6E1052
landed,arrival,BA,British Airways,2025-09-23T14:53:00.000,,2025-09-23T14:53:00.000,BOM,2025-09-23T15:20:00.000,2025-09-23T13:23:00.000,23.0,2025-09-23T13:06:00.000,DEL,2025-09-23T13:00:00.000,BA8780
landed,arrival,JL,Jet Linx Aviation,2025-09-23T14:53:00.000,,2025-09-23T14:53:00.000,BOM,2025-09-23T15:20:00.000,2025-09-23T13:23:00.000,23.0,2025-09-23T13:06:00.000,DEL,2025-09-23T13:00:00.000,JL9265
landed,arrival,QF,Qantas,2025-09-23T14:53:00.000,,2025-09-23T14:53:00.000,BOM,2025-09-23T15:20:00.000,2025-09-23T13:23:00.000,23.0,2025-09-23T13:06:00.000,DEL,2025-09-23T13:00:00.000,QF5273
landed,arrival,VS,Virgin Atlantic,2025-09-23T14:53:00.000,,2025-09-23T14:53:00.000,BOM,2025-09-23T15:20:00.000,2025-09-23T13:23:00.000,23.0,2025-09-23T13:06:00.000,DEL,2025-09-23T13:00:00.000,VS8730
landed,arrival,6E,IndiGo,2025-09-23T14:53:00.000,,2025-09-23T14:53:00.000,BOM,2025-09-23T15:20:00.000,2025-09-23T13:23:00.000,23.0,2025-09-23T13:06:00.000,DEL,2025-09-23T13:00:00.000,6E6676
landed,arrival,AI,Air India,2025-09-23T15:08:00.000,,2025-09-23T15:10:00.000,BOM,2025-09-23T15:30:00.000,2025-09-23T13:37:00.000,23.0,2025-09-23T13:30:00.000,DEL,2025-09-23T13:15:00.000,AI2951
landed,arrival,QP,Akasa Air,2025-09-23T15:02:00.000,,2025-09-23T15:01:00.000,BOM,2025-09-23T15:30:00.000,2025-09-23T12:32:00.000,22.0,2025-09-23T12:10:00.000,IXB,2025-09-23T12:10:00.000,QP1447
landed,arrival,AI,Air India,2025-09-23T15:06:00.000,,2025-09-23T15:04:00.000,BOM,2025-09-23T15:35:00.000,2025-09-23T13:47:00.000,13.0,2025-09-23T13:34:00.000,JAI,2025-09-23T13:35:00.000,AI2636
landed,arrival,6E,IndiGo,2025-09-23T15:12:00.000,,2025-09-23T15:12:00.000,BOM,2025-09-23T15:35:00.000,2025-09-23T11:01:00.000,21.0,2025-09-23T10:40:00.000,DXB,2025-09-23T10:40:00.000,6E1452
landed,arrival,BA,British Airways,2025-09-23T16:02:00.000,23.0,2025-09-23T16:03:00.000,BOM,2025-09-23T15:40:00.000,2025-09-23T13:51:00.000,26.0,2025-09-23T13:40:00.000,TRV,2025-09-23T13:25:00.000,BA8001
landed,arrival,VS,Virgin Atlantic,2025-09-23T16:02:00.000,23.0,2025-09-23T16:03:00.000,BOM,2025-09-23T15:40:00.000,2025-09-23T13:51:00.000,26.0,2025-09-23T13:40:00.000,TRV,2025-09-23T13:25:00.000,VS9560
landed,arrival,6E,IndiGo,2025-09-23T16:02:00.000,23.0,2025-09-23T16:03:00.000,BOM,2025-09-23T15:40:00.000,2025-09-23T13:51:00.000,26.0,2025-09-23T13:40:00.000,TRV,2025-09-23T13:25:00.000,6E627
landed,arrival,6E,IndiGo,2025-09-23T15:20:00.000,,2025-09-23T15:18:00.000,BOM,2025-09-23T15:40:00.000,2025-09-23T06:46:00.000,6.0,2025-09-23T06:29:00.000,NBO,2025-09-23T06:40:00.000,6E1854
landed,arrival,JL,Jet Linx Aviation,2025-09-23T15:56:00.000,12.0,2025-09-23T15:56:00.000,BOM,2025-09-23T15:45:00.000,2025-09-23T14:27:00.000,27.0,2025-09-23T14:10:00.000,BLR,2025-09-23T14:00:00.000,JL9759
landed,arrival,QF,Qantas,2025-09-23T15:56:00.000,12.0,2025-09-23T15:56:00.000,BOM,2025-09-23T15:45:00.000,2025-09-23T14:27:00.000,27.0,2025-09-23T14:10:00.000,BLR,2025-09-23T14:00:00.000,QF5055
landed,arrival,VS,Virgin Atlantic,2025-09-23T15:56:00.000,12.0,2025-09-23T15:56:00.000,BOM,2025-09-23T15:45:00.000,2025-09-23T14:27:00.000,27.0,2025-09-23T14:10:00.000,BLR,2025-09-23T14:00:00.000,VS8340
landed,arrival,6E,IndiGo,2025-09-23T15:56:00.000,12.0,2025-09-23T15:56:00.000,BOM,2025-09-23T15:45:00.000,2025-09-23T14:27:00.000,27.0,2025-09-23T14:10:00.000,BLR,2025-09-23T14:00:00.000,6E5218
landed,arrival,AI,Air India,2025-09-23T15:44:00.000,,2025-09-23T15:42:00.000,BOM,2025-09-23T15:50:00.000,2025-09-23T14:08:00.000,24.0,2025-09-23T13:38:00.000,BLR,2025-09-23T13:45:00.000,AI2630
landed,arrival,6E,IndiGo,2025-09-23T16:10:00.000,20.0,2025-09-23T16:09:00.000,BOM,2025-09-23T15:50:00.000,2025-09-23T14:21:00.000,27.0,2025-09-23T14:10:00.000,AGR,2025-09-23T13:55:00.000,6E5338
landed,arrival,AI,Air India,2025-09-23T15:41:00.000,,2025-09-23T15:41:00.000,BOM,2025-09-23T15:55:00.000,2025-09-23T13:49:00.000,24.0,2025-09-23T13:37:00.000,VNS,2025-09-23T13:25:00.000,AI696
landed,arrival,VS,Virgin Atlantic,2025-09-23T15:46:00.000,,2025-09-23T15:42:00.000,BOM,2025-09-23T15:55:00.000,2025-09-23T13:48:00.000,8.0,2025-09-23T13:40:00.000,LKO,2025-09-23T13:40:00.000,VS9382
landed,arrival,6E,IndiGo,2025-09-23T15:46:00.000,,2025-09-23T15:42:00.000,BOM,2025-09-23T15:55:00.000,2025-09-23T13:48:00.000,8.0,2025-09-23T13:40:00.000,LKO,2025-09-23T13:40:00.000,6E5302
landed,arrival,VS,Virgin Atlantic,2025-09-23T16:12:00.000,8.0,2025-09-23T16:13:00.000,BOM,2025-09-23T16:05:00.000,2025-09-23T14:50:00.000,26.0,2025-09-23T14:35:00.000,HYD,2025-09-23T14:25:00.000,VS9118
landed,arrival,6E,IndiGo,2025-09-23T16:12:00.000,8.0,2025-09-23T16:13:00.000,BOM,2025-09-23T16:05:00.000,2025-09-23T14:50:00.000,26.0,2025-09-23T14:35:00.000,HYD,2025-09-23T14:25:00.000,6E5099
landed,arrival,OG,Star Air,2025-09-23T15:55:00.000,,2025-09-23T15:52:00.000,BOM,2025-09-23T16:05:00.000,2025-09-23T14:58:00.000,,2025-09-23T15:00:00.000,KLH,2025-09-23T15:00:00.000,OG162
landed,arrival,BA,British Airways,2025-09-23T16:12:00.000,7.0,2025-09-23T16:08:00.000,BOM,2025-09-23T16:05:00.000,2025-09-23T14:16:00.000,32.0,2025-09-23T14:04:00.000,COK,2025-09-23T13:45:00.000,BA8000
landed,arrival,VS,Virgin Atlantic,2025-09-23T16:12:00.000,7.0,2025-09-23T16:08:00.000,BOM,2025-09-23T16:05:00.000,2025-09-23T14:16:00.000,32.0,2025-09-23T14:04:00.000,COK,2025-09-23T13:45:00.000,VS8664
landed,arrival,6E,IndiGo,2025-09-23T16:12:00.000,7.0,2025-09-23T16:08:00.000,BOM,2025-09-23T16:05:00.000,2025-09-23T14:16:00.000,32.0,2025-09-23T14:04:00.000,COK,2025-09-23T13:45:00.000,6E674
landed,arrival,VS,Virgin Atlantic,2025-09-23T16:21:00.000,11.0,2025-09-23T16:21:00.000,BOM,2025-09-23T16:10:00.000,2025-09-23T14:46:00.000,27.0,2025-09-23T14:25:00.000,JDH,2025-09-23T14:20:00.000,VS9320
landed,arrival,6E,IndiGo,2025-09-23T16:21:00.000,11.0,2025-09-23T16:21:00.000,BOM,2025-09-23T16:10:00.000,2025-09-23T14:46:00.000,27.0,2025-09-23T14:25:00.000,JDH,2025-09-23T14:20:00.000,6E6259
landed,arrival,QP,Akasa Air,2025-09-23T15:59:00.000,,2025-09-23T16:00:00.000,BOM,2025-09-23T16:15:00.000,2025-09-23T14:06:00.000,12.0,2025-09-23T13:55:00.000,LKO,2025-09-23T13:55:00.000,QP1153
landed,arrival,TK,Turkish Airlines,2025-09-23T15:48:00.000,,2025-09-23T15:49:00.000,BOM,2025-09-23T16:15:00.000,2025-09-23T13:39:00.000,20.0,2025-09-23T13:30:00.000,ATQ,2025-09-23T13:20:00.000,TK4699
landed,arrival,VS,Virgin Atlantic,2025-09-23T15:48:00.000,,2025-09-23T15:49:00.000,BOM,2025-09-23T16:15:00.000,2025-09-23T13:39:00.000,20.0,2025-09-23T13:30:00.000,ATQ,2025-09-23T13:20:00.000,VS8218
landed,arrival,6E,IndiGo,2025-09-23T15:48:00.000,,2025-09-23T15:49:00.000,BOM,2025-09-23T16:15:00.000,2025-09-23T13:39:00.000,20.0,2025-09-23T13:30:00.000,ATQ,2025-09-23T13:20:00.000,6E233
scheduled,arrival,VS,Virgin Atlantic,,70.0,2025-09-23T17:30:00.000,BOM,2025-09-23T16:20:00.000,2025-09-23T15:16:00.000,107.0,2025-09-23T15:10:00.000,CCU,2025-09-23T13:30:00.000,VS8629
scheduled,arrival,6E,IndiGo,,70.0,2025-09-23T17:30:00.000,BOM,2025-09-23T16:20:00.000,2025-09-23T15:16:00.000,107.0,2025-09-23T15:10:00.000,CCU,2025-09-23T13:30:00.000,6E5227
landed,arrival,VS,Virgin Atlantic,2025-09-23T16:18:00.000,,2025-09-23T16:18:00.000,BOM,2025-09-23T16:30:00.000,2025-09-23T14:31:00.000,1.0,2025-09-23T14:30:00.000,GWL,2025-09-23T14:30:00.000,VS8637
landed,arrival,6E,IndiGo,2025-09-23T16:18:00.000,,2025-09-23T16:18:00.000,BOM,2025-09-23T16:30:00.000,2025-09-23T14:31:00.000,1.0,2025-09-23T14:30:00.000,GWL,2025-09-23T14:30:00.000,6E5265
landed,arrival,JL,Jet Linx Aviation,2025-09-23T16:31:00.000,,2025-09-23T16:32:00.000,BOM,2025-09-23T16:35:00.000,2025-09-23T14:35:00.000,20.0,2025-09-23T14:21:00.000,DEL,2025-09-23T14:15:00.000,JL9267
landed,arrival,QF,Qantas,2025-09-23T16:31:00.000,,2025-09-23T16:32:00.000,BOM,2025-09-23T16:35:00.000,2025-09-23T14:35:00.000,20.0,2025-09-23T14:21:00.000,DEL,2025-09-23T14:15:00.000,QF5281
landed,arrival,VS,Virgin Atlantic,2025-09-23T16:31:00.000,,2025-09-23T16:32:00.000,BOM,2025-09-23T16:35:00.000,2025-09-23T14:35:00.000,20.0,2025-09-23T14:21:00.000,DEL,2025-09-23T14:15:00.000,VS8736
landed,arrival,6E,IndiGo,2025-09-23T16:31:00.000,,2025-09-23T16:32:00.000,BOM,2025-09-23T16:35:00.000,2025-09-23T14:35:00.000,20.0,2025-09-23T14:21:00.000,DEL,2025-09-23T14:15:00.000,6E6022
landed,arrival,UL,SriLankan Airlines,2025-09-23T16:20:00.000,,2025-09-23T16:15:00.000,BOM,2025-09-23T16:35:00.000,2025-09-23T14:13:00.000,9.0,2025-09-23T14:05:00.000,LKO,2025-09-23T14:05:00.000,UL3635
landed,arrival,AI,Air India,2025-09-23T16:20:00.000,,2025-09-23T16:15:00.000,BOM,2025-09-23T16:35:00.000,2025-09-23T14:13:00.000,9.0,2025-09-23T14:05:00.000,LKO,2025-09-23T14:05:00.000,AI2492
landed,arrival,AI,Air India,2025-09-23T16:39:00.000,,2025-09-23T16:37:00.000,BOM,2025-09-23T16:40:00.000,2025-09-23T14:53:00.000,33.0,2025-09-23T14:41:00.000,CJB,2025-09-23T14:20:00.000,AI684
landed,arrival,AI,Air India,2025-09-23T16:23:00.000,,2025-09-23T16:21:00.000,BOM,2025-09-23T16:40:00.000,2025-09-23T14:29:00.000,10.0,2025-09-23T14:20:00.000,DEL,2025-09-23T14:20:00.000,AI2441
landed,arrival,6E,IndiGo,2025-09-23T16:50:00.000,6.0,2025-09-23T16:48:00.000,BOM,2025-09-23T16:45:00.000,2025-09-23T14:33:00.000,24.0,2025-09-23T14:17:00.000,DAC,2025-09-23T14:10:00.000,6E1116
landed,arrival,QP,Akasa Air,2025-09-23T17:01:00.000,11.0,2025-09-23T17:01:00.000,BOM,2025-09-23T16:50:00.000,2025-09-23T14:37:00.000,28.0,2025-09-23T14:10:00.000,DBR,2025-09-23T14:10:00.000,QP1530
landed,arrival,AI,Air India,2025-09-23T16:26:00.000,,2025-09-23T16:23:00.000,BOM,2025-09-23T16:55:00.000,2025-09-23T14:16:00.000,21.0,2025-09-23T14:05:00.000,PAT,2025-09-23T13:55:00.000,AI2676
landed,arrival,QP,Akasa Air,2025-09-23T17:21:00.000,21.0,2025-09-23T17:22:00.000,BOM,2025-09-23T17:00:00.000,2025-09-23T16:12:00.000,38.0,2025-09-23T16:04:00.000,AMD,2025-09-23T15:35:00.000,QP1108
landed,arrival,VS,Virgin Atlantic,2025-09-23T16:42:00.000,,2025-09-23T16:43:00.000,BOM,2025-09-23T17:05:00.000,2025-09-23T14:40:00.000,,2025-09-23T14:42:00.000,IXD,2025-09-23T14:45:00.000,VS9216
landed,arrival,6E,IndiGo,2025-09-23T16:42:00.000,,2025-09-23T16:43:00.000,BOM,2025-09-23T17:05:00.000,2025-09-23T14:40:00.000,,2025-09-23T14:42:00.000,IXD,2025-09-23T14:45:00.000,6E6938
landed,arrival,JL,Jet Linx Aviation,2025-09-23T17:04:00.000,,2025-09-23T17:01:00.000,BOM,2025-09-23T17:10:00.000,2025-09-23T15:36:00.000,12.0,2025-09-23T15:20:00.000,BLR,2025-09-23T15:25:00.000,JL9761
landed,arrival,QF,Qantas,2025-09-23T17:04:00.000,,2025-09-23T17:01:00.000,BOM,2025-09-23T17:10:00.000,2025-09-23T15:36:00.000,12.0,2025-09-23T15:20:00.000,BLR,2025-09-23T15:25:00.000,QF5069
landed,arrival,VS,Virgin Atlantic,2025-09-23T17:04:00.000,,2025-09-23T17:01:00.000,BOM,2025-09-23T17:10:00.000,2025-09-23T15:36:00.000,12.0,2025-09-23T15:20:00.000,BLR,2025-09-23T15:25:00.000,VS8346
landed,arrival,6E,IndiGo,2025-09-23T17:04:00.000,,2025-09-23T17:01:00.000,BOM,2025-09-23T17:10:00.000,2025-09-23T15:36:00.000,12.0,2025-09-23T15:20:00.000,BLR,2025-09-23T15:25:00.000,6E647
landed,arrival,VS,Virgin Atlantic,2025-09-23T17:12:00.000,,2025-09-23T17:11:00.000,BOM,2025-09-23T17:15:00.000,2025-09-23T15:07:00.000,3.0,,VTZ,2025-09-23T15:05:00.000,VS8678
landed,arrival,6E,IndiGo,2025-09-23T17:12:00.000,,2025-09-23T17:11:00.000,BOM,2025-09-23T17:15:00.000,2025-09-23T15:07:00.000,3.0,,VTZ,2025-09-23T15:05:00.000,6E5247
landed,arrival,VS,Virgin Atlantic,2025-09-23T16:48:00.000,,2025-09-23T16:48:00.000,BOM,2025-09-23T17:15:00.000,2025-09-23T15:09:00.000,10.0,2025-09-23T14:50:00.000,MAA,2025-09-23T15:00:00.000,VS9468
landed,arrival,6E,IndiGo,2025-09-23T16:48:00.000,,2025-09-23T16:48:00.000,BOM,2025-09-23T17:15:00.000,2025-09-23T15:09:00.000,10.0,2025-09-23T14:50:00.000,MAA,2025-09-23T15:00:00.000,6E5371
